"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-10&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-10~ref_cpp-d121317a.5-62-AEO2018.3-10~co2fee15-d022318a.5-62-AEO2018.3-10~co2fee25-d022318a.5-62-AEO2018.3-10&map=&sourcekey=1"
"Fri Sep 28 2018 10:37:55 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": $25 carbon allowance fee,62-AEO2018.38.co2fee25-d022318a,"GW","- -","- -",0,0,0.574,1.38525,1.459707,1.459707,1.475397,1.475397,1.475397,1.521901,1.553163,1.594149,1.629115,1.653219,1.653219,1.653219,1.653219,1.686904,1.711137,1.711137,1.733825,1.833126,1.855687,1.855687,1.860953,1.872787,1.91109,1.926143,1.927053,1.94308,1.957889,1.966518,2.130404,"- -"
Distributed Generation,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation",62-AEO2018.39.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": Reference case,62-AEO2018.39.ref2018-d121317a,"GW","- -","- -",0,0.045533,0.045533,0.045533,0.045533,0.049796,0.054511,0.058738,0.063475,0.06895,0.074383,0.080113,0.084248,0.089716,0.095264,0.101423,0.107824,0.114402,0.120889,0.127537,0.13456,0.155309,0.173255,0.19435,0.216305,0.24171,0.267882,0.293949,0.320134,0.346768,0.373059,0.401378,0.434465,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.39.ref_cpp-d121317a,"GW","- -","- -",0,0.017415,0.017415,0.017415,0.017415,0.018691,0.021248,0.022673,0.023545,0.026579,0.027757,0.028961,0.029766,0.033394,0.035149,0.037094,0.041169,0.04315,0.048496,0.054356,0.060609,0.066251,0.072074,0.078624,0.085236,0.092588,0.100265,0.121247,0.144218,0.171026,0.199963,0.229661,0.262314,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": $15 carbon allowance fee,62-AEO2018.39.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177,0.003328,0.004513,0.005932,0.007473,0.009233,0.011122,0.011122,0.011122,0.011122,0.011122,0.011122,0.011122,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": $25 carbon allowance fee,62-AEO2018.39.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Unplanned Additions,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions",62-AEO2018.40.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": Reference case,62-AEO2018.40.ref2018-d121317a,"GW","- -","- -",0,0.045533,0.526821,0.526821,1.010564,3.956455,4.326415,4.330641,4.403631,4.507061,4.613386,4.71255,4.779687,4.865417,4.95328,5.04933,5.167814,5.269413,5.369107,5.471644,5.582246,5.685282,5.705369,5.88528,5.930261,6.061243,6.603338,7.306259,7.998459,8.129975,8.290472,8.449945,8.641102,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": Reference case with Clean Power Plan,62-AEO2018.40.ref_cpp-d121317a,"GW","- -","- -",0,0.017415,0.489714,0.637995,1.015631,3.912762,3.967456,3.997617,4.248489,4.501523,4.752701,5.003905,5.406054,5.409683,5.411438,5.447289,5.480775,5.571748,5.679782,5.785003,5.903752,6.037096,6.16775,6.347772,6.49146,6.506306,6.637876,7.748936,8.505796,8.876798,9.0328,9.187531,9.298057,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": $15 carbon allowance fee,62-AEO2018.40.co2fee15-d022318a,"GW","- -","- -",0,0,0.406035,0.406035,0.406035,2.867256,3.672126,3.898222,4.270801,4.299493,4.374022,4.560394,5.145106,5.194211,5.302241,6.359758,6.444077,6.661657,7.097692,7.39049,7.510396,7.808824,8.080783,8.401908,8.991998,9.619276,10.528225,10.531324,10.760418,11.217832,11.217832,11.217832,11.513866,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": $25 carbon allowance fee,62-AEO2018.40.co2fee25-d022318a,"GW","- -","- -",0,0,0.574,1.38525,1.459707,3.447699,4.41013,5.132311,5.497583,7.191619,7.22288,7.577301,7.862267,7.886371,7.886371,7.886371,8.505303,9.029705,9.053938,9.29142,9.721648,9.820948,9.84351,9.84351,10.032639,10.044472,11.1863,11.548165,12.580493,12.59652,12.611329,13.701494,14.156205,"- -"
Cumulative Electric Power Sector Additions,"Electricity: Electric Power Sector: Cumulative Total Additions",62-AEO2018.41.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case,62-AEO2018.41.ref2018-d121317a,"GW","- -","- -",0.2053,0.478833,0.960121,0.960121,1.443864,4.389756,4.759715,4.763941,4.836931,4.940361,5.046686,5.14585,5.212987,5.298717,5.38658,5.48263,5.601114,5.702713,5.802407,5.904944,6.015546,6.118582,6.138669,6.31858,6.363561,6.494543,7.036638,7.739559,8.43176,8.563275,8.723772,8.883245,9.074402,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case with Clean Power Plan,62-AEO2018.41.ref_cpp-d121317a,"GW","- -","- -",0.2053,0.450715,0.923014,1.071295,1.448931,4.346062,4.400756,4.430917,4.681789,4.934823,5.186001,5.437205,5.839355,5.842983,5.844738,5.880589,5.914075,6.005048,6.113082,6.218303,6.337052,6.470396,6.60105,6.781072,6.92476,6.939606,7.071176,8.182236,8.939096,9.310098,9.4661,9.620831,9.731357,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $15 carbon allowance fee,62-AEO2018.41.co2fee15-d022318a,"GW","- -","- -",0.2053,0.4333,0.839335,0.839335,0.839335,3.300556,4.105426,4.331522,4.704101,4.732793,4.807322,4.993694,5.578406,5.627511,5.735541,6.793058,6.877378,7.094957,7.530992,7.82379,7.943696,8.242125,8.514083,8.835208,9.425298,10.052576,10.961525,10.964624,11.193718,11.651132,11.651132,11.651132,11.947166,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $25 carbon allowance fee,62-AEO2018.41.co2fee25-d022318a,"GW","- -","- -",0.2053,0.4333,1.0073,1.81855,1.893007,3.880999,4.84343,5.565611,5.930883,7.624919,7.65618,8.010601,8.295567,8.319671,8.319671,8.319671,8.938603,9.463005,9.487238,9.72472,10.154948,10.254248,10.27681,10.27681,10.465939,10.477772,11.6196,11.981465,13.013793,13.02982,13.044629,14.134794,14.589505,"- -"
Cumulative Retirements,,62-AEO2018.43.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Retirements: Coal",62-AEO2018.44.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case,62-AEO2018.44.ref2018-d121317a,"GW","- -","- -",0,0,0.0475,0.872401,0.872401,3.736802,3.736802,3.736802,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case with Clean Power Plan,62-AEO2018.44.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0475,0.872401,0.872401,3.736802,3.736802,3.736802,3.891302,3.891302,3.891302,3.891302,3.891302,3.891302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,4.149302,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",0,0,0.0475,0.872401,0.872401,3.736802,3.736802,3.736802,4.149302,4.276302,4.276302,4.276302,4.276302,4.276302,4.276302,4.406302,4.406302,4.406302,4.406302,6.363302,6.363302,6.363302,6.363302,6.622303,6.622303,6.622303,7.384303,7.384303,7.384303,7.384303,7.384303,7.384303,7.384303,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",0,0,0.0475,0.872401,0.872401,3.736802,4.251802,4.251802,4.406302,6.363302,6.363302,6.363302,6.363302,6.363302,6.363302,6.363302,6.363302,6.363302,6.363302,6.363302,7.125302,7.125302,7.125302,7.125302,7.125302,7.384303,7.384303,7.384303,7.384303,7.384303,7.384303,7.384303,7.384303,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0,0,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0,0,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0,0,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.845,0.845,0.845,0.845,0.845,1.603,1.603,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0,0,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.83,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,1.603,2.603,2.603,2.603,2.603,2.603,3.388,3.388,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0.0193,0.0193,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,1.0929,1.0929,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0,0,0.0045,0.0045,0.0045,0.0045,0.0073,0.0236,0.0236,0.0246,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,0.0331,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0045,0.0073,0.0073,0.0073,0.0073,0.0236,0.0236,0.0236,0.0321,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0,0,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0586,0.0649,0.0649,0.0649,0.0649,0.0649,0.0649,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0,0,0.0045,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0222,0.0222,0.0299,0.0318,0.0423,0.0443,0.0454,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,1.3579,1.9284,1.9284,1.9284,1.9284,1.9284,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,1.3579,1.9284,1.9284,1.9284,1.9284,1.9284,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,1.3579,1.9284,1.9284,1.9284,1.9284,1.9284,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,0.7874,1.3579,1.9284,1.9284,1.9284,1.9284,1.9284,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0,0,0.124,0.948901,1.736301,4.600702,4.622802,4.639102,4.793602,4.794602,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,4.803102,5.350102,5.920602,6.491102,6.491102,6.491102,6.491102,6.491102,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0,0,0.124,0.951701,1.739101,4.622802,4.622802,4.639102,4.793602,4.793602,4.802103,4.808102,4.808102,4.808102,5.066102,5.613102,5.613102,5.619402,5.619402,5.619402,5.619402,5.619402,5.619402,5.619402,5.619402,5.619402,5.619402,6.189902,6.760402,6.760402,6.760402,6.760402,6.760402,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0,0,0.1781,1.003001,1.790401,4.674102,4.674102,5.221103,5.633603,5.760603,5.760603,5.760603,5.760603,5.760603,5.760603,5.890603,5.890603,5.890603,5.890603,7.847602,7.847602,7.847602,7.847602,8.106603,8.106603,8.106603,9.641604,10.218405,10.788905,10.788905,10.788905,11.546906,11.546906,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0,0,0.124,0.951701,1.739101,4.622802,5.137802,5.137802,5.292302,7.249302,7.249302,7.249302,7.249302,7.249302,7.796301,7.796301,8.554302,9.327304,9.327304,9.327304,10.089304,10.089304,10.089304,10.089304,10.089304,10.348305,11.363204,11.933704,12.511905,12.513805,12.524305,13.837905,13.839005,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0.012658,0.012769,0.012613,0.012591,0.012576,0.012564,0.012548,0.012525,0.012498,0.012467,0.012443,0.012425,0.012408,0.012395,0.012384,0.012378,0.012363,0.012341,0.012315,0.012285,0.012256,0.012222,0.012187,0.012154,0.012118,0.01208,0.012042,0.012,0.011953,0.011904,0.011852,0.011802,0.011748,0.011693,0.011636,"-0.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0.012658,0.012769,0.012618,0.012594,0.012576,0.012565,0.012547,0.012522,0.012493,0.012463,0.01244,0.012422,0.012405,0.012396,0.012391,0.012389,0.01238,0.012359,0.012332,0.012301,0.012271,0.012236,0.012199,0.012164,0.012126,0.012086,0.012045,0.012001,0.011953,0.011902,0.011847,0.011795,0.011739,0.011682,0.011625,"-0.3%"
