"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-11&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-11~ref_cpp-d121317a.5-62-AEO2018.3-11~co2fee15-d022318a.5-62-AEO2018.3-11~co2fee25-d022318a.5-62-AEO2018.3-11&map=&sourcekey=1"
"Fri Sep 28 2018 10:38:26 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",3.388,4.257,6.399901,7.7598,10.2385,13.135101,18.300301,23.900602,29.904402,33.286404,35.613403,36.420403,36.920403,36.920403,37.550404,37.550404,37.550404,37.550404,37.550404,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,38.319405,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0,0,0.441,1.299,1.299,1.299,1.317,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,1.777,2.393,2.393,2.393,2.393,2.393,2.393,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0,0,0.441,1.299,1.299,1.299,1.777,1.777,1.777,1.777,1.777,1.777,1.777,2.3977,2.3977,2.3977,2.3977,2.3977,2.3977,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,2.9627,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0,0,0.681,1.299,1.299,1.759,1.777,1.777,1.777,1.777,1.777,1.777,2.965,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,4.335,4.914,4.914,4.914,4.914,4.914,5.683,5.683,5.683,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0,0,0.681,1.299,1.299,1.759,1.777,1.777,1.777,1.777,1.777,1.777,1.777,2.371,2.371,2.371,2.371,3.366,3.366,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.135,4.769,5.469,5.469,5.469,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,1.1799,1.1799,1.1799,1.1799,1.1799,1.1799,1.1799,1.1799,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,1.1799,1.1799,1.1799,1.1799,1.1799,1.1799,1.1799,1.1799,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0.1508,0.1508,0.301207,0.321207,0.321207,0.321207,0.321207,0.321207,0.386207,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0.1508,0.1508,0.301207,0.321207,0.321207,0.321207,0.321207,0.321207,0.503307,0.503307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,0.518307,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0.1508,0.1508,0.301207,0.335615,0.335615,0.335615,0.335615,0.338615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,0.403615,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0.1508,0.1508,0.301207,0.335615,0.335615,0.335615,0.335615,0.335615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,0.400615,3.594162,3.594162,3.594162,3.594162,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",1.0736,2.14626,2.14626,2.14626,2.14626,2.932669,2.932669,2.932669,2.932669,2.932669,2.932669,2.932669,3.029527,3.127237,3.127237,3.224301,3.485812,3.64938,3.796899,4.116943,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.434697,4.580749,4.580749,5.28644,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",1.0736,2.14626,2.14626,2.14626,2.14626,2.932669,2.932669,2.932669,2.932669,2.932669,2.932669,2.932669,3.029527,3.127237,3.127237,3.224301,3.485812,3.64938,3.796899,4.116943,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.288405,4.434697,4.580749,4.580749,5.28644,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",1.0736,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.248229,2.351095,2.351095,2.453282,2.728595,2.900795,3.056099,3.393034,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.727556,3.881316,3.881316,4.587007,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",1.0736,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.14626,2.248229,2.351095,2.351095,2.453282,2.728595,2.900795,3.056099,3.393034,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.573544,3.727556,3.881316,3.881316,4.587007,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",4.6133,6.55496,8.834468,10.667968,11.257968,12.044377,12.552377,13.102377,13.167377,13.299477,13.299477,13.299477,13.396335,13.494044,13.494044,13.835109,14.096621,14.260188,14.407707,14.727751,14.899214,14.899214,14.899214,14.907213,14.907213,14.907213,14.907213,15.523214,15.523214,15.669506,15.815557,15.815557,16.521248,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",4.6133,6.55496,8.834468,10.667968,13.107968,14.474378,15.442377,15.776377,15.958479,15.958479,16.195978,17.207977,20.417835,21.136244,21.136244,21.233309,21.494822,21.658388,21.805908,22.88645,23.697912,23.705912,23.705912,24.919312,24.919312,24.919312,24.919312,24.919312,24.919312,25.065603,25.211655,25.211655,25.917347,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",4.6133,6.55496,9.074469,11.335876,13.472376,17.487576,22.511576,27.094578,29.773577,30.620377,31.389177,34.070179,37.509148,37.987011,37.99501,39.447197,39.722511,40.473713,41.259014,42.217949,42.39846,42.39846,42.39846,42.39846,43.393459,45.274361,45.274361,46.043362,46.043362,46.197372,47.120136,47.120136,47.825829,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",4.6133,6.55496,9.529268,11.541575,14.020275,17.376877,22.560076,28.160378,34.473179,37.855179,40.182178,40.989178,41.591148,42.28801,42.918015,43.020203,43.295517,44.726711,44.882015,46.75695,46.937462,46.937462,46.937462,46.937462,46.937462,47.60936,47.60936,47.60936,47.60936,51.590919,52.444683,52.444683,53.150375,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0.091636,0.092913,0.091125,0.090868,0.090697,0.09056,0.090377,0.090114,0.089805,0.089455,0.08917,0.088969,0.088774,0.088625,0.088502,0.088425,0.088261,0.088005,0.08771,0.087363,0.087035,0.086646,0.086243,0.085867,0.085452,0.085019,0.084579,0.084097,0.083564,0.083003,0.082406,0.081829,0.081211,0.080575,0.079925,"-0.5%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0.091636,0.092913,0.091178,0.090906,0.090701,0.090571,0.090367,0.090081,0.089753,0.089409,0.089143,0.088934,0.088744,0.088638,0.088584,0.088558,0.088448,0.088214,0.087909,0.087549,0.087205,0.086803,0.086381,0.085978,0.085545,0.085083,0.084617,0.084113,0.08356,0.08297,0.082346,0.081747,0.081109,0.080456,0.079796,"-0.5%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",0.091636,0.092913,0.091087,0.090862,0.090653,0.09044,0.090271,0.090062,0.089794,0.089449,0.089184,0.089039,0.088958,0.088991,0.089079,0.089209,0.089209,0.089062,0.088833,0.088523,0.088204,0.087812,0.0874,0.087022,0.086597,0.086171,0.085744,0.085273,0.08476,0.084227,0.083653,0.083103,0.082499,0.08187,0.081212,"-0.4%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",0.091636,0.092913,0.091119,0.090902,0.090679,0.090421,0.090246,0.090055,0.089806,0.089489,0.089205,0.089083,0.089068,0.089186,0.089398,0.089625,0.089704,0.089606,0.089402,0.089095,0.088783,0.08837,0.087943,0.087554,0.087114,0.086662,0.086209,0.085718,0.085191,0.084634,0.084037,0.083468,0.082855,0.082206,0.081523,"-0.4%"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.023606,0.022947,0.022278,0.021614,0.021615,0.021616,0.021617,0.021618,0.021618,0.021619,0.02162,0.021621,0.021622,0.021624,0.021625,0.021627,0.021629,0.02163,0.021632,0.021633,0.021635,0.021636,0.021637,0.021639,0.02164,0.021642,0.021643,0.021645,0.021646,0.021648,0.021649,0.02165,0.021652,0.021653,0.021655,"-0.2%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.023606,0.022947,0.022279,0.021614,0.021615,0.021616,0.021617,0.021618,0.021618,0.021619,0.02162,0.021621,0.021622,0.021624,0.021626,0.021628,0.02163,0.021631,0.021633,0.021634,0.021636,0.021637,0.021638,0.02164,0.021641,0.021643,0.021644,0.021646,0.021648,0.021649,0.021651,0.021653,0.021654,0.021656,0.021658,"-0.2%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.023606,0.022947,0.022278,0.021614,0.021615,0.021616,0.021617,0.021618,0.021619,0.021621,0.021623,0.021625,0.021628,0.021631,0.021634,0.021638,0.021641,0.021645,0.021649,0.021652,0.021656,0.02166,0.021663,0.021667,0.021672,0.021678,0.021684,0.021696,0.021711,0.021727,0.021745,0.021763,0.021778,0.021794,0.021812,"-0.2%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.023606,0.022947,0.022278,0.021614,0.021615,0.021615,0.021617,0.021619,0.021621,0.021623,0.021625,0.021628,0.021632,0.021637,0.021643,0.02165,0.021657,0.021664,0.021675,0.021686,0.021701,0.021715,0.021732,0.02175,0.021771,0.021793,0.021818,0.021847,0.02188,0.02192,0.02196,0.022,0.022039,0.022079,0.022119,"-0.1%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",0.257486,0.302342,0.311721,0.347508,0.36755,0.383001,0.398796,0.41516,0.432467,0.450553,0.469594,0.489823,0.511398,0.533894,0.557444,0.582258,0.607571,0.633368,0.659927,0.687184,0.715243,0.744234,0.774002,0.805113,0.837622,0.871343,0.906601,0.943541,0.982631,1.024397,1.067124,1.111427,1.157526,1.205265,1.255247,"4.4%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",0.257624,0.302595,0.312283,0.348411,0.368937,0.38509,0.402352,0.420406,0.439498,0.460088,0.482036,0.505498,0.531022,0.558145,0.587332,0.618283,0.649601,0.681434,0.714145,0.747899,0.782593,0.818418,0.854841,0.892523,0.931514,0.972206,1.014548,1.058799,1.105887,1.156652,1.208531,1.2621,1.317487,1.37464,1.43437,"4.8%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",0.274513,0.320852,0.331807,0.370286,0.396395,0.420066,0.444794,0.470972,0.498865,0.528149,0.559468,0.593108,0.629375,0.668334,0.709733,0.753929,0.800637,0.849632,0.901271,0.955506,1.012495,1.072204,1.134783,1.200653,1.26997,1.343893,1.422347,1.505812,1.595014,1.691107,1.791604,1.896131,2.004676,2.116906,2.234483,"6.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",0.273172,0.320803,0.333448,0.374613,0.406617,0.43812,0.470975,0.506006,0.543127,0.582763,0.624649,0.669369,0.717217,0.76821,0.823035,0.881616,0.943767,1.008907,1.077088,1.148724,1.224049,1.302963,1.385965,1.473464,1.565567,1.66354,1.767411,1.877307,1.994176,2.118191,2.246217,2.378953,2.51629,2.657441,2.804573,"6.8%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0.951748,0.976726,1.001874,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,"-0.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0.951748,0.976726,1.001874,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,"-0.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0.951748,0.976726,1.001874,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,"-0.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0.951748,0.976726,1.001874,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,0.896001,"-0.3%"
Renewable Sources,"Electricity: End-Use Sectors: Capacity: Renewable Sources",62-AEO2018.61.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
