"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-16&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-16~ref_cpp-d121317a.5-62-AEO2018.3-16~co2fee15-d022318a.5-62-AEO2018.3-16~co2fee25-d022318a.5-62-AEO2018.3-16&map=&sourcekey=1"
"Fri Sep 28 2018 10:40:03 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources",62-AEO2018.38.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": Reference case,62-AEO2018.38.ref2018-d121317a,"GW","- -","- -",0,6.792873,6.792873,6.792873,6.792873,6.792873,6.894328,7.009578,7.162143,7.213376,7.263312,7.319539,7.319539,7.319539,7.319539,8.698959,10.448001,12.294343,13.086535,13.135604,13.206819,13.206819,13.223642,13.64104,13.64104,13.689289,13.689289,13.689289,13.718428,13.931391,14.050302,14.262161,14.262161,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.38.ref_cpp-d121317a,"GW","- -","- -",0,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,8.029156,9.567667,11.209864,11.642557,12.608669,14.12673,14.12673,14.12673,14.12673,14.202115,14.202115,14.202115,14.202115,14.202115,14.202115,14.202115,14.202115,14.405485,14.596398,15.409079,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": $15 carbon allowance fee,62-AEO2018.38.co2fee15-d022318a,"GW","- -","- -",0,7.64571,8.484209,8.484209,8.65321,8.65321,10.498225,11.605091,13.569145,14.093529,14.368555,14.482176,14.482176,15.934607,15.956254,15.956254,17.450073,18.008732,19.234077,21.605768,23.382271,23.829218,24.678984,25.951195,26.573557,26.573557,26.573557,27.226423,31.249323,31.288567,31.900259,32.677727,33.241879,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": $25 carbon allowance fee,62-AEO2018.38.co2fee25-d022318a,"GW","- -","- -",0,6.155261,6.993761,7.008611,7.17761,7.17761,9.95207,12.106748,16.417288,18.241394,18.894051,20.118515,20.118515,21.068914,21.921926,22.7281,24.419064,26.079027,26.668259,27.133486,27.133486,27.133486,27.332161,27.332161,27.609308,27.660231,27.660231,27.660231,27.660231,27.660231,27.911818,27.911818,27.95363,"- -"
Distributed Generation,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation",62-AEO2018.39.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": Reference case,62-AEO2018.39.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019782,0.040485,0.061477,0.083141,0.105101,0.12879,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.39.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020705,0.042115,0.064748,0.087522,0.111626,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": $15 carbon allowance fee,62-AEO2018.39.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": $25 carbon allowance fee,62-AEO2018.39.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total Unplanned Additions,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions",62-AEO2018.40.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": Reference case,62-AEO2018.40.ref2018-d121317a,"GW","- -","- -",0,6.792873,6.792873,6.792873,6.792873,6.792873,7.82069,9.561318,11.073411,11.709318,12.37289,13.034935,14.259758,15.09586,15.948915,17.328335,19.171837,21.018177,22.349077,23.148319,23.857426,24.582462,25.195538,26.276634,27.289173,28.672783,29.680323,30.584223,31.373096,32.826241,33.59721,36.275314,37.552654,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": Reference case with Clean Power Plan,62-AEO2018.40.ref_cpp-d121317a,"GW","- -","- -",0,7.354475,7.354475,7.354475,7.354475,7.354475,7.354475,8.674364,10.19755,10.557477,10.915363,11.861122,12.350948,13.393927,14.932438,16.574635,17.621426,18.83754,20.662186,21.532425,22.410248,23.076361,23.684097,24.846264,25.498693,26.385475,27.005346,27.790344,30.362755,31.38291,33.288902,34.511715,36.273613,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": $15 carbon allowance fee,62-AEO2018.40.co2fee15-d022318a,"GW","- -","- -",0,7.64571,8.484209,8.484209,8.65321,8.65321,10.868853,14.834511,19.467331,21.693077,23.576954,24.448265,25.316736,27.019169,27.465389,28.098093,29.841911,30.65057,32.125916,34.747608,36.774109,37.471054,38.570824,40.888126,43.340736,45.021881,45.489449,47.156433,52.299507,52.808086,53.828018,55.289673,57.164795,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": $25 carbon allowance fee,62-AEO2018.40.co2fee25-d022318a,"GW","- -","- -",0,6.155261,6.993761,7.008611,7.17761,7.17761,10.147844,14.611814,20.864426,24.46557,27.046429,28.520893,28.770893,30.251717,31.354729,32.410904,34.351868,36.261829,37.101063,37.878239,38.128239,38.365685,39.300282,39.686699,41.881981,42.959534,45.376854,46.252296,48.212997,50.622841,53.232079,55.572014,56.46257,"- -"
Cumulative Electric Power Sector Additions,"Electricity: Electric Power Sector: Cumulative Total Additions",62-AEO2018.41.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case,62-AEO2018.41.ref2018-d121317a,"GW","- -","- -",3.1279,10.616474,10.616474,10.628473,10.628473,10.628473,11.65629,13.396919,14.909012,15.544918,16.20849,16.870535,18.095358,18.931461,19.784515,21.163935,23.007437,24.853777,26.184677,26.983919,27.693026,28.418062,29.031137,30.112234,31.124773,32.508385,33.515923,34.419823,35.208698,36.661842,37.432812,40.110916,41.388256,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case with Clean Power Plan,62-AEO2018.41.ref_cpp-d121317a,"GW","- -","- -",3.1279,11.178076,11.178076,11.190076,11.190076,11.190076,11.190076,12.509964,14.03315,14.393078,14.750963,15.696722,16.186548,17.229527,18.768038,20.410234,21.457026,22.67314,24.497786,25.368025,26.245848,26.911961,27.519697,28.681864,29.334293,30.221075,30.840946,31.625944,34.198357,35.21851,37.124504,38.347317,40.109215,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $15 carbon allowance fee,62-AEO2018.41.co2fee15-d022318a,"GW","- -","- -",3.1279,11.46931,12.30781,12.319809,12.48881,12.48881,14.704453,18.670111,23.302931,25.528677,27.412554,28.283865,29.152336,30.854769,31.300989,31.933693,33.677513,34.486172,35.961517,38.58321,40.609711,41.306656,42.406425,44.723728,47.176338,48.857483,49.32505,50.992035,56.135109,56.643688,57.66362,59.125275,61.000397,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $25 carbon allowance fee,62-AEO2018.41.co2fee25-d022318a,"GW","- -","- -",3.1279,9.978861,10.817361,10.844212,11.01321,11.01321,13.983444,18.447414,24.700026,28.30117,30.882029,32.356495,32.606495,34.087318,35.190331,36.246506,38.187469,40.097431,40.936665,41.71384,41.96384,42.201286,43.135883,43.522301,45.717583,46.795135,49.212456,50.087898,52.048599,54.458443,57.06768,59.407616,60.298172,"- -"
Cumulative Retirements,,62-AEO2018.43.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Retirements: Coal",62-AEO2018.44.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case,62-AEO2018.44.ref2018-d121317a,"GW","- -","- -",0.2516,0.6296,2.261,3.248,4.398,5.475,7.961,7.961,7.961,7.961,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case with Clean Power Plan,62-AEO2018.44.ref_cpp-d121317a,"GW","- -","- -",0.2516,0.6296,2.261,3.248,4.398,5.475,7.961,7.961,7.961,7.961,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,8.477,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",0.2516,0.6296,1.986,3.7205,5.096,6.7404,9.475401,11.749401,12.848401,14.202401,15.088402,15.458402,16.302402,16.302402,16.302402,16.302402,16.302402,16.302402,16.302402,16.302402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,16.717402,17.377401,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",0.2516,0.6296,1.917,3.7305,6.0685,7.4114,10.075401,12.646401,14.202401,15.461402,16.717402,16.717402,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,17.377401,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0,0,0.227,0.227,0.492,0.742,0.742,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,1.848,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0,0,0.227,0.227,0.492,0.742,0.742,1.848,1.848,1.848,1.848,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0,0,0,0.227,0.492,0.742,1.058,1.058,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0,0,0,0.227,0.492,0.742,1.058,1.058,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,2.634,3.292,3.292,4.402,5.512,5.512,5.512,5.512,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0.3,1.0928,1.0928,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.4218,1.4218,1.4218,1.4218,1.4218,1.4218,1.4218,1.4218,1.4218,1.4218,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0.3,0.9648,1.0928,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.174,1.285,1.4218,1.4218,1.4218,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0.3,0.3,0.9648,1.174,1.174,1.174,1.174,1.174,1.285,1.285,1.285,1.285,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6658,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0.3,0.3,0.3,1.046,1.046,1.046,1.046,1.157,1.157,1.285,1.285,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,1.6118,2.883801,2.9608,2.9608,2.9608,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0.0026,0.0026,0.0236,0.026,0.0298,0.0308,0.043,0.0579,0.0669,0.0669,0.0887,0.1093,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,0.949399,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0.0026,0.0026,0.0236,0.191999,0.191999,0.191999,0.191999,0.191999,0.191999,0.191999,0.191999,0.297199,0.445299,0.463699,0.463699,0.463699,0.463699,0.463699,0.463699,0.463699,0.463699,0.463699,0.465499,0.465499,0.465499,0.465499,0.465499,0.465499,0.465499,0.465499,0.465499,0.465499,0.465499,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0.0026,0.0026,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.465499,0.473899,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,0.485099,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0.0026,0.0026,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.447099,0.465499,0.473899,0.473899,0.473899,0.473899,0.473899,0.473899,0.473899,0.473899,0.485099,0.485099,0.485099,0.496299,0.541299,0.541299,0.541299,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0.2542,0.6322,2.8116,4.5938,6.0126,7.421801,10.660999,11.781899,11.7909,11.7909,12.328699,12.349299,13.189399,13.189399,13.189399,13.189399,13.189399,13.437199,13.437199,13.437199,13.437199,13.437199,13.437199,13.437199,13.437199,13.437199,13.437199,13.627199,13.627199,13.627199,13.627199,13.627199,13.627199,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0.2542,0.6322,2.8116,4.6318,6.174799,7.582999,10.809998,11.915998,11.915998,11.915998,12.431998,13.3232,13.4713,13.489699,13.489699,13.489699,13.600699,13.737499,13.737499,13.737499,13.927499,13.927499,13.929299,13.929299,13.929299,13.929299,13.929299,13.929299,13.929299,13.929299,13.929299,13.929299,13.929299,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0.2542,0.6322,2.733099,4.694599,6.9999,9.103498,12.154498,14.428499,17.1035,18.457504,19.454504,19.824505,20.668505,20.668505,20.995304,20.995304,21.013702,21.022102,21.033302,21.033302,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,21.448301,22.162302,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0.2542,0.6322,2.664099,4.704599,7.307599,9.646499,12.626498,15.1975,18.329504,19.699505,20.955503,21.083504,21.743504,22.070303,22.070303,22.070303,22.070303,22.088701,22.097101,22.097101,22.097101,22.097101,22.097101,22.097101,22.097101,22.097101,22.766302,22.766302,23.876299,26.269503,26.3915,26.3915,26.3915,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0.083152,0.086366,0.081864,0.081216,0.080785,0.080441,0.07998,0.079319,0.078539,0.077657,0.07694,0.076435,0.075943,0.075567,0.075257,0.075063,0.074651,0.074007,0.073264,0.07239,0.071564,0.070583,0.069567,0.068621,0.067577,0.066485,0.065378,0.064163,0.062822,0.061408,0.059905,0.058452,0.056895,0.055293,0.053656,"-1.4%"
