"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-18&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-18~ref_cpp-d121317a.5-62-AEO2018.3-18~co2fee15-d022318a.5-62-AEO2018.3-18~co2fee25-d022318a.5-62-AEO2018.3-18&map=&sourcekey=1"
"Fri Sep 28 2018 10:40:43 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0.3715,0.5245,0.6335,0.8235,1.7005,3.0885,4.366,4.703,4.886,4.886,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,4.92,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0.3715,0.5245,0.6335,1.1455,1.7005,1.8075,3.2495,6.1245,6.712,6.712,6.746,6.746,6.746,6.746,6.9597,6.9597,6.9597,7.2924,7.2924,8.201401,8.6724,8.6724,8.784401,8.784401,8.784401,8.784401,8.784401,8.784401,8.784401,8.784401,10.441401,10.441401,10.441401,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0.3715,0.5245,0.6335,1.4505,1.8165,2.6705,4.254,6.1245,6.712,6.712,7.078701,7.078701,7.078701,7.9334,7.9334,7.9334,8.842401,8.9544,8.9544,8.9544,9.440401,9.440401,9.440401,9.440401,9.440401,9.911401,10.405301,10.937301,10.937301,11.472301,11.472301,11.472301,11.472301,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0.0441,0.3449,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0441,0.3449,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0.0441,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.5809,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0.0441,0.0629,0.3449,0.3449,0.3449,0.3449,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.4189,0.5809,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,0.8409,1.2849,1.2849,1.2849,1.2849,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0,0,0,0.4009,0.4009,0.4009,0.4009,0.4009,0.4819,0.4953,0.4953,0.4953,0.4953,0.4953,0.5392,0.5528,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.562,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0.4202,0.4202,0.4202,0.4202,0.4202,0.5012,0.5088,0.5088,0.5088,0.5088,0.5088,0.5527,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,0.5663,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0.3862,0.4285,0.4285,0.4285,0.5095,0.5095,0.5095,0.5095,0.5279,0.5279,0.5718,0.5718,0.5718,0.5718,0.5718,0.5718,0.5718,0.5865,0.5865,0.5865,0.597,0.597,0.616,0.636,0.636,0.708,0.708,0.708,0.708,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0.386,0.4059,0.4059,0.4059,0.5005,0.5005,0.5005,0.5005,0.5005,0.5007,0.5518,0.5698,0.5698,0.5718,0.5718,0.5865,0.5865,0.5865,0.5865,0.597,0.6182,0.6372,0.6394,0.6886,0.6956,0.6956,0.708,0.7194,0.7194,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0.4545,0.6075,1.2506,2.6623,3.7753,5.163301,5.436301,5.963301,6.227301,6.7007,6.7347,6.7347,6.7347,6.7347,6.7786,6.7922,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.7994,6.8014,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0.4545,0.6075,1.2506,2.6816,3.7946,5.1826,6.460101,6.797101,7.0611,7.5287,7.5627,7.5627,7.5627,7.5627,7.6066,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,7.6202,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0.4545,0.6075,1.2506,2.6574,3.5986,3.7479,5.4299,8.3049,10.0144,10.996401,11.0304,11.742401,12.0998,12.0998,12.3574,12.7974,13.2994,13.632101,13.632101,14.5411,15.733099,15.747799,15.8598,16.119801,16.130302,16.658302,16.952301,16.9723,17.3113,17.383301,19.040302,19.040302,19.040302,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0.4545,0.6075,1.2506,2.6064,3.6404,4.7543,6.858799,9.2493,12.018401,13.093401,14.1811,14.1811,14.1811,15.035998,15.087098,15.972097,16.881098,17.523098,17.685099,17.959799,18.445801,18.445801,18.445801,18.456301,18.477501,18.967501,19.463598,20.044802,20.051802,21.030802,21.043201,21.0546,21.0546,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0.028764,0.030123,0.02822,0.027946,0.027764,0.027618,0.027423,0.027144,0.026814,0.026442,0.026139,0.025925,0.025717,0.025558,0.025427,0.025345,0.025171,0.024899,0.024584,0.024215,0.023866,0.023451,0.023022,0.022622,0.022181,0.021719,0.021251,0.020738,0.020171,0.019573,0.018938,0.018323,0.017665,0.016988,0.016296,"-1.8%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0.028764,0.030123,0.028276,0.027987,0.027769,0.02763,0.027413,0.027109,0.026759,0.026393,0.02611,0.025887,0.025684,0.025572,0.025515,0.025487,0.02537,0.025121,0.024796,0.024413,0.024047,0.023619,0.023169,0.022741,0.02228,0.021788,0.021291,0.020754,0.020166,0.019538,0.018874,0.018236,0.017556,0.016862,0.016159,"-1.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",0.028764,0.030123,0.028179,0.02794,0.027718,0.027491,0.02731,0.027088,0.026803,0.026435,0.026154,0.025999,0.025913,0.025948,0.026041,0.02618,0.026179,0.026023,0.02578,0.02545,0.02511,0.024693,0.024254,0.023851,0.023399,0.022946,0.022491,0.02199,0.021444,0.020876,0.020265,0.019679,0.019037,0.018367,0.017666,"-1.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",0.028764,0.030124,0.028213,0.027982,0.027745,0.02747,0.027284,0.027081,0.026815,0.026478,0.026176,0.026045,0.02603,0.026155,0.026381,0.026623,0.026707,0.026602,0.026385,0.026058,0.025726,0.025287,0.024832,0.024418,0.023949,0.023469,0.022986,0.022464,0.021902,0.02131,0.020674,0.020068,0.019415,0.018725,0.017998,"-1.5%"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.00036,0.000316,0.000271,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000228,0.000228,0.000228,0.000228,0.000229,0.000229,0.000229,0.000229,0.00023,0.00023,0.00023,0.00023,0.00023,0.000231,0.000231,0.000231,0.000231,0.000232,0.000232,0.000232,0.000232,0.000232,0.000233,0.000233,"-0.9%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.00036,0.000316,0.000271,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000228,0.000228,0.000228,0.000228,0.000229,0.000229,0.000229,0.000229,0.00023,0.00023,0.00023,0.00023,0.000231,0.000231,0.000231,0.000231,0.000231,0.000232,0.000232,0.000232,0.000232,0.000232,0.000233,0.000233,"-0.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.00036,0.000316,0.000271,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000228,0.000228,0.000228,0.000228,0.000229,0.000229,0.000229,0.00023,0.00023,0.00023,0.00023,0.000231,0.000231,0.000231,0.000231,0.000232,0.000232,0.000232,0.000233,0.000233,0.000233,0.000234,0.000234,0.000234,0.000235,"-0.9%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.00036,0.000316,0.000271,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000227,0.000228,0.000228,0.000228,0.000228,0.000229,0.000229,0.00023,0.00023,0.00023,0.000231,0.000231,0.000231,0.000231,0.000232,0.000232,0.000232,0.000232,0.000233,0.000233,0.000233,0.000234,0.000234,0.000234,0.000235,0.000235,"-0.9%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",1.038518,1.041951,1.059043,1.060038,1.067006,1.073497,1.07988,1.086807,1.094279,1.102012,1.109958,1.118325,1.127033,1.135867,1.145298,1.155081,1.165036,1.17518,1.185632,1.196222,1.207034,1.218375,1.229652,1.241339,1.253498,1.266192,1.279443,1.292936,1.307378,1.322655,1.338379,1.355486,1.373756,1.392986,1.413281,"0.9%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",1.038519,1.042034,1.059408,1.060676,1.068033,1.075011,1.082316,1.089726,1.097849,1.106653,1.115284,1.124396,1.13406,1.143731,1.153963,1.164578,1.17533,1.186391,1.19768,1.209257,1.221215,1.233643,1.246021,1.258896,1.272397,1.286766,1.30205,1.318207,1.335739,1.354719,1.374528,1.395763,1.418545,1.442719,1.468616,"1.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",1.043822,1.048154,1.066125,1.068861,1.078807,1.087559,1.096226,1.105794,1.115991,1.126776,1.138209,1.150462,1.163607,1.177826,1.193089,1.209638,1.227164,1.2457,1.265537,1.286706,1.309547,1.33415,1.360833,1.388171,1.417031,1.448713,1.482745,1.519957,1.559074,1.600423,1.643852,1.689806,1.73806,1.78858,1.840293,"1.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",1.043578,1.048523,1.067135,1.071198,1.0846,1.096351,1.107882,1.121014,1.135186,1.150659,1.167238,1.18526,1.204689,1.225404,1.248134,1.272367,1.29794,1.325224,1.354069,1.384698,1.4174,1.451998,1.488704,1.528116,1.569179,1.612492,1.658111,1.705938,1.75657,1.809524,1.864351,1.921239,1.980312,2.041196,2.103872,"2.1%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0.057587,0.06423,0.072451,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,"0.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0.057587,0.06423,0.072451,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,"0.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0.057587,0.06423,0.072451,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,"0.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0.057587,0.06423,0.072451,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,0.078602,"0.6%"
Renewable Sources,"Electricity: End-Use Sectors: Capacity: Renewable Sources",62-AEO2018.61.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case,62-AEO2018.61.ref2018-d121317a,"GW",0.42935,0.488919,0.52373,0.591641,0.642191,0.692993,0.736117,0.778515,0.825174,0.877609,0.940675,1.015936,1.101916,1.198004,1.307691,1.429767,1.562782,1.707837,1.864013,2.032474,2.211399,2.400889,2.604148,2.819987,3.050734,3.293904,3.550932,3.825053,4.114314,4.419023,4.743883,5.094153,5.464294,5.863419,6.282517,"8.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.61.ref_cpp-d121317a,"GW",0.42935,0.488948,0.524313,0.59203,0.642319,0.693372,0.736679,0.779161,0.826054,0.880009,0.94578,1.023768,1.111244,1.209566,1.323065,1.449276,1.587019,1.736847,1.897532,2.070501,2.254402,2.448727,2.655732,2.875268,3.109394,3.354887,3.615431,3.893549,4.187215,4.498215,4.829189,5.179487,5.55119,5.948821,6.370179,"8.1%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $15 carbon allowance fee,62-AEO2018.61.co2fee15-d022318a,"GW",0.42935,0.48892,0.523499,0.591944,0.643338,0.695791,0.741245,0.786053,0.835396,0.891467,0.960093,1.041256,1.131488,1.236579,1.360216,1.498436,1.646251,1.804739,1.974406,2.155767,2.347442,2.548683,2.766528,2.991551,3.231664,3.487236,3.756371,4.044864,4.346572,4.661661,4.996733,5.355938,5.73929,6.154322,6.591201,"8.2%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $25 carbon allowance fee,62-AEO2018.61.co2fee25-d022318a,"GW",0.42935,0.488934,0.523843,0.59237,0.644531,0.698241,0.744875,0.791745,0.844443,0.905049,0.978302,1.062239,1.156678,1.268344,1.403946,1.54887,1.699758,1.861832,2.034028,2.217875,2.411383,2.613661,2.828767,3.05928,3.304293,3.559404,3.826315,4.10855,4.405724,4.71975,5.057274,5.415387,5.792935,6.200005,6.630337,"8.2%"
Other,"Electricity: End-Use Sectors: Capacity: Other",62-AEO2018.62.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other": Reference case,62-AEO2018.62.ref2018-d121317a,"GW",0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,0.005666,"0.0%"
