"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-1&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-1~ref_cpp-d121317a.5-62-AEO2018.3-1~co2fee15-d022318a.5-62-AEO2018.3-1~co2fee25-d022318a.5-62-AEO2018.3-1&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:20 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case with Clean Power Plan,62-AEO2018.41.ref_cpp-d121317a,"GW","- -","- -",7.36831,13.096521,15.790174,17.663328,18.565786,19.246601,19.946972,20.457619,21.151894,23.040642,24.197018,28.266838,31.175257,32.158669,32.882423,35.119057,37.105335,38.234467,40.376495,42.975815,44.931366,45.989418,47.463165,49.355865,51.084316,52.898987,55.859032,57.932522,60.220196,62.436462,64.035675,66.675598,69.381058,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $15 carbon allowance fee,62-AEO2018.41.co2fee15-d022318a,"GW","- -","- -",7.41631,13.842588,15.36005,19.33359,23.450455,26.727358,30.042408,33.203854,33.220314,33.549545,34.589306,35.725594,36.882736,39.192528,45.902126,49.80381,57.25671,60.414799,60.436565,61.363472,61.619034,65.451416,69.690079,71.306778,72.93634,73.721359,77.148224,80.681427,83.863083,83.894669,84.652115,87.711044,92.646255,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $25 carbon allowance fee,62-AEO2018.41.co2fee25-d022318a,"GW","- -","- -",7.345273,13.747706,14.782708,16.278238,19.597286,23.66143,28.25598,34.505287,42.020332,47.511703,49.351025,49.351025,51.49107,54.90453,57.184914,60.164825,61.633869,62.658634,65.175812,66.86525,66.881271,67.360878,70.06424,73.807159,77.432129,81.947769,84.835526,87.472458,90.689392,93.490082,95.620956,99.036591,101.544601,"- -"
Cumulative Retirements,,62-AEO2018.43.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Retirements: Coal",62-AEO2018.44.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case,62-AEO2018.44.ref2018-d121317a,"GW","- -","- -",4.743,5.583,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case with Clean Power Plan,62-AEO2018.44.ref_cpp-d121317a,"GW","- -","- -",4.743,5.583,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.272,7.707001,7.707001,7.707001,7.707001,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.297,8.887,8.887,8.887,8.887,9.687,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",4.743,5.583,7.272,9.249001,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,12.553,12.553,12.553,12.553,12.553,12.553,13.203,13.203,13.203,13.203,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",4.743,5.583,7.272,9.050001,11.188,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,11.993,12.553,12.553,12.553,12.553,13.203,13.203,13.203,13.203,13.203,13.203,13.203,13.203,13.838,14.778,14.778,14.778,14.778,14.778,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0.858,0.858,0.858,1.014,1.014,1.738,1.738,1.738,1.738,2.158,2.478,2.588,2.588,2.954,2.954,2.954,2.954,2.954,2.954,3.578,3.578,3.813,3.813,3.813,3.813,3.813,3.813,4.42,4.42,5.685,5.685,5.685,5.685,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0.858,0.858,0.858,0.945,0.945,0.945,0.945,0.945,0.945,1.365,2.089,2.199,2.954,2.954,2.954,2.954,3.578,3.578,3.578,3.813,3.813,3.813,3.813,3.813,4.42,4.42,5.685,5.685,6.354001,6.354001,6.354001,6.354001,7.849,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0.858,0.858,0.858,1.014,1.014,1.738,3.283,3.89,3.89,4.31,4.31,4.42,4.42,4.42,4.42,5.685,7.849,8.711,8.711,9.321001,9.321001,9.321001,10.191,12.206,12.206,12.206,12.206,12.206,13.369,13.369,13.369,13.369,13.369,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0.858,0.858,0.945,1.014,1.738,1.738,3.283,4.548,5.155,6.244,8.601,8.711,9.321001,9.321001,9.321001,9.731001,9.731001,10.191,10.191,10.191,10.999001,10.999001,10.999001,10.999001,12.206,12.783001,14.605,15.258,15.258,15.258,15.258,15.258,15.258,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0.0761,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1751,0.1751,0.1751,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.7891,2.1101,2.1101,2.1101,2.1101,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0761,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.1131,0.3211,0.3211,0.3211,0.3211,0.3211,0.3211,0.9851,0.9851,1.4531,1.7201,2.0321,2.2681,2.2681,2.2681,2.2681,2.2681,2.2681,2.2681,2.2681,2.2681,2.2681,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0.0761,0.1131,0.1131,0.1751,0.3211,0.3211,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.3251,1.7931,1.7931,2.2681,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,3.4453,3.9703,3.9703,3.9703,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0,0.0761,0.0761,0.0761,0.1131,0.3211,1.2211,1.3251,1.7931,2.2681,2.2681,2.2681,2.2681,2.2681,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,2.7403,3.4453,3.4453,3.4453,3.9703,4.255301,4.255301,4.255301,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0,0,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0587,0.0587,0.0587,0.0587,0.2603,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0,0,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0,0,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0347,0.0587,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.217744,0.435414,0.653046,1.075558,1.280268,1.280268,1.483389,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.217744,0.435414,0.653046,1.075558,1.280268,1.280268,1.483389,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.217744,0.435414,0.653046,1.075558,1.280268,1.280268,1.483389,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.217744,0.435414,0.653046,1.075558,1.280268,1.280268,1.483389,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,1.686423,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",5.601,6.441,8.2356,8.428601,8.428601,9.1526,9.1526,9.1526,9.1526,9.790344,10.390014,10.717648,11.14016,11.85687,11.85687,12.05999,12.263024,12.268224,12.268224,12.892223,12.892223,13.127224,13.127224,13.127224,13.127224,13.127224,13.127224,13.734224,14.226224,16.812225,16.812225,16.812225,17.013824,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",5.601,6.441,8.2356,8.359601,8.359601,8.359601,8.359601,8.359601,8.359601,8.997345,9.939014,10.701647,12.087159,12.291869,12.291869,13.08499,13.912024,13.917223,14.581223,14.816223,15.284224,15.551224,15.863224,16.099224,16.706224,16.706224,17.971226,17.971226,19.230225,19.230225,19.230225,19.230225,21.525227,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",5.601,6.441,8.2356,10.405601,13.1496,13.935601,15.6266,16.233599,17.2376,17.875345,18.093014,18.420647,18.843159,19.047869,19.047869,20.983992,23.351025,24.693226,25.165424,25.775425,25.775425,25.775425,26.645424,29.220428,29.220428,29.220428,29.220428,29.220428,30.383427,31.738422,32.263424,32.263424,32.263424,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",5.601,6.441,8.2465,10.1696,13.031602,13.836601,15.418601,16.8916,18.398602,19.809347,22.852015,23.654648,24.68716,24.89187,24.89187,26.064991,26.740227,27.205425,27.205425,27.855423,28.663425,28.663425,28.663425,28.663425,29.870426,30.447426,32.974422,34.262424,35.202423,35.727425,36.012424,36.012424,36.036427,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.062603,0.054962,0.047124,0.039383,0.039409,0.039438,0.039466,0.039488,0.039508,0.039526,0.03955,0.039582,0.039616,0.039656,0.0397,0.039751,0.039797,0.039836,0.039874,0.039909,0.039948,0.039983,0.040019,0.040061,0.040101,0.040141,0.040184,0.040225,0.040262,0.040298,0.040332,0.040372,0.04041,0.040449,0.040489,"-0.9%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.062603,0.054962,0.047127,0.039386,0.039409,0.039439,0.039465,0.039486,0.039504,0.039523,0.039548,0.039579,0.039614,0.039657,0.039708,0.039763,0.039814,0.039856,0.039894,0.039928,0.039966,0.04,0.040035,0.040074,0.040112,0.040149,0.040189,0.040227,0.040261,0.040293,0.040324,0.040362,0.040396,0.040432,0.040469,"-0.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.062603,0.054962,0.047121,0.039383,0.039406,0.03943,0.039458,0.039484,0.039507,0.039526,0.039551,0.039588,0.039632,0.039687,0.039751,0.039822,0.039885,0.039938,0.039985,0.040027,0.040071,0.040111,0.040152,0.040199,0.040244,0.040293,0.040345,0.040399,0.040449,0.040499,0.040549,0.040609,0.040666,0.040725,0.040784,"-0.9%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.062603,0.054962,0.047123,0.039385,0.039408,0.039428,0.039456,0.039484,0.039508,0.039529,0.039553,0.039591,0.039641,0.039704,0.039779,0.03986,0.039932,0.03999,0.040042,0.040087,0.040135,0.040174,0.040216,0.040266,0.040313,0.040363,0.040417,0.040472,0.040525,0.040579,0.040633,0.040695,0.040755,0.040818,0.040879,"-0.9%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",4.672591,4.688051,4.764954,4.769453,4.800815,4.830026,4.858753,4.889928,4.923549,4.95835,4.994108,5.03176,5.070948,5.110699,5.153142,5.197167,5.241966,5.287616,5.334652,5.382309,5.430968,5.482005,5.532756,5.585349,5.640071,5.697195,5.75683,5.817558,5.882551,5.951303,6.022067,6.099055,6.181278,6.267817,6.359152,"0.9%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",4.672596,4.688428,4.766596,4.772326,4.805434,4.83684,4.869722,4.903065,4.93962,4.979239,5.018079,5.059083,5.102571,5.146093,5.192139,5.239912,5.288297,5.338074,5.38888,5.44098,5.494792,5.550727,5.606431,5.664373,5.725131,5.789797,5.858584,5.931295,6.010194,6.095609,6.184756,6.280315,6.382839,6.491625,6.608167,"1.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",4.696461,4.715968,4.796823,4.80916,4.85392,4.893308,4.932318,4.975381,5.02127,5.069803,5.121257,5.176396,5.23555,5.29954,5.368225,5.442692,5.521564,5.604976,5.694243,5.789505,5.892285,6.002996,6.123065,6.246081,6.375946,6.518509,6.671647,6.839092,7.01511,7.201173,7.396591,7.603371,7.820504,8.047829,8.280525,"1.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",4.695364,4.717628,4.801368,4.819674,4.879986,4.932871,4.984765,5.043865,5.107644,5.177273,5.251875,5.332972,5.4204,5.513617,5.6159,5.724943,5.840016,5.962788,6.092584,6.230411,6.377561,6.533244,6.698408,6.875746,7.060517,7.255415,7.460688,7.675889,7.903719,8.141994,8.3887,8.644677,8.910487,9.184449,9.466472,"2.1%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0.174725,0.194882,0.219825,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,"0.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0.174725,0.194882,0.219825,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,0.238488,"0.6%"
