"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-0&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-0~ref_cpp-d121317a.5-62-AEO2018.3-0~co2fee15-d022318a.5-62-AEO2018.3-0~co2fee25-d022318a.5-62-AEO2018.3-0&sourcekey=1"
"Fri Sep 28 2018 10:32:09 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": $15 carbon allowance fee,62-AEO2018.38.co2fee15-d022318a,"GW","- -","- -",0,9.49507,37.892448,71.015289,109.044518,131.689758,141.983154,153.704956,164.454025,173.415527,179.518661,193.997086,199.166687,208.995255,228.914124,235.708405,253.445908,265.309296,276.931641,287.874146,297.585175,309.383789,323.783447,338.300232,352.096436,366.704773,370.450439,377.671875,392.397461,402.618134,411.452698,417.262543,422.933838,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Renewable Sources": $25 carbon allowance fee,62-AEO2018.38.co2fee25-d022318a,"GW","- -","- -",0,9.373795,37.631699,70.609009,108.470703,135.241028,156.961121,182.139801,212.724518,233.706146,240.936981,249.691238,269.333862,277.376068,285.69223,300.96167,312.395325,324.190369,333.806671,344.464874,356.163483,365.865723,377.183411,390.203339,403.892548,407.045532,409.364777,414.827881,420.921478,424.733307,427.175446,430.381927,433.645508,"- -"
Distributed Generation,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation",62-AEO2018.39.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": Reference case,62-AEO2018.39.ref2018-d121317a,"GW","- -","- -",0,0.391669,0.426089,0.488567,0.572624,0.678277,0.775469,0.869254,0.979476,1.105492,1.238819,1.377508,1.507452,1.668328,1.814209,1.970297,2.146025,2.331906,2.516146,2.862365,3.247347,3.660728,4.148319,4.691184,5.271901,5.899324,6.529639,7.386255,8.271939,9.08384,9.837093,10.589029,11.493067,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": Reference case with Clean Power Plan,62-AEO2018.39.ref_cpp-d121317a,"GW","- -","- -",0,0.363022,0.39201,0.455309,0.536041,0.587219,0.65227,0.703529,0.763465,0.845967,0.936046,1.03973,1.144991,1.276017,1.398237,1.53133,1.67925,1.841471,2.01219,2.330608,2.672483,3.019625,3.371151,3.763705,4.234495,4.719422,5.213634,5.861565,6.585093,7.387145,8.224216,9.08394,10.030704,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": $15 carbon allowance fee,62-AEO2018.39.co2fee15-d022318a,"GW","- -","- -",0,0.300059,0.300059,0.300059,0.311277,0.32956,0.34876,0.365512,0.386,0.402841,0.424884,0.444501,0.461882,0.487712,0.508392,0.538415,0.569237,0.60444,0.639465,0.675783,0.70938,0.757575,0.814008,0.881175,0.943679,0.982602,1.023156,1.085508,1.155201,1.219128,1.272474,1.319211,1.380339,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Distributed Generation": $25 carbon allowance fee,62-AEO2018.39.co2fee25-d022318a,"GW","- -","- -",0,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,0.197671,"- -"
Total Unplanned Additions,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions",62-AEO2018.40.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": Reference case,62-AEO2018.40.ref2018-d121317a,"GW","- -","- -",3.477446,16.262936,39.452614,54.685951,63.861286,71.984825,81.322021,90.233696,101.026497,108.756607,116.234085,125.291939,138.406631,153.085876,165.564941,178.808487,193.51532,208.783279,218.940247,231.095123,244.877319,255.386551,263.42218,275.049225,288.613434,302.39624,319.473389,341.321411,364.782196,382.364258,396.040131,410.516266,429.444244,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": Reference case with Clean Power Plan,62-AEO2018.40.ref_cpp-d121317a,"GW","- -","- -",3.48141,16.238251,40.174908,61.038246,68.870117,77.623589,84.504112,91.090202,100.521057,109.096481,115.347893,128.73909,146.098938,158.773819,173.538376,187.974426,197.024521,206.295181,222.661026,241.192841,251.362137,261.503082,274.507416,289.301422,303.053925,317.922211,337.837067,352.207306,367.08493,385.95816,403.863281,422.238495,442.332611,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": $15 carbon allowance fee,62-AEO2018.40.co2fee15-d022318a,"GW","- -","- -",3.52941,16.574537,47.063465,83.537056,127.421539,161.574814,184.744095,210.799759,230.983643,248.213608,262.993073,288.910675,307.96405,321.673218,348.168213,370.151947,393.452637,415.470215,436.517517,459.60083,480.240356,504.889771,531.234192,555.9646,582.08728,607.90979,629.630066,653.899292,684.930786,709.745178,732.481995,756.60791,782.631287,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Unplanned Additions: Total Unplanned Additions": $25 carbon allowance fee,62-AEO2018.40.co2fee25-d022318a,"GW","- -","- -",3.458373,16.279839,46.473854,83.285019,125.707138,162.256378,195.148041,232.175735,279.477539,320.658264,340.444183,357.536926,385.566589,403.496887,422.427032,449.725464,472.175842,495.21521,516.572205,537.480896,559.788269,580.943604,604.039368,631.679565,659.327698,678.954102,700.025757,723.313843,748.447083,772.485657,790.696838,811.539185,830.909668,"- -"
Cumulative Electric Power Sector Additions,"Electricity: Electric Power Sector: Cumulative Total Additions",62-AEO2018.41.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case,62-AEO2018.41.ref2018-d121317a,"GW","- -","- -",36.29105,72.892242,98.235916,113.481255,122.656586,130.780121,140.117325,149.028992,159.821808,167.55191,175.029388,184.08725,197.201935,211.88118,224.360245,237.60379,252.310623,267.578583,277.735535,289.890442,303.672607,314.181854,322.217468,333.844543,347.408752,361.191528,378.268677,400.116699,423.577515,441.159546,454.835449,469.311584,488.239563,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Total Additions": Reference case with Clean Power Plan,62-AEO2018.41.ref_cpp-d121317a,"GW","- -","- -",36.295013,72.867554,98.958206,119.833549,127.665421,136.418884,143.299408,149.885498,159.31636,167.891785,174.143188,187.534393,204.894241,217.569122,232.333679,246.76973,255.819824,265.090485,281.456329,299.988159,310.15744,320.298401,333.302734,348.096741,361.849243,376.717529,396.632385,411.002625,425.880249,444.753479,462.658569,481.033813,501.12793,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $15 carbon allowance fee,62-AEO2018.41.co2fee15-d022318a,"GW","- -","- -",36.343014,73.203842,105.846771,142.332367,186.216843,220.370117,243.539398,269.595062,289.778931,307.008911,321.788391,347.705994,366.759338,380.468506,406.963501,428.947266,452.247925,474.265503,495.312805,518.396118,539.035645,563.685059,590.02948,614.759888,640.882568,666.705078,688.425354,712.69458,743.726074,768.540466,791.277283,815.403198,841.426575,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $25 carbon allowance fee,62-AEO2018.41.co2fee25-d022318a,"GW","- -","- -",36.271976,72.909142,105.257156,142.080322,184.502441,221.051682,253.943344,290.971039,338.272827,379.453552,399.239502,416.332214,444.361877,462.292175,481.222351,508.520752,530.97113,554.010498,575.367493,596.276184,618.583557,639.738892,662.834656,690.474854,718.122986,737.74939,758.821045,782.109131,807.242371,831.280945,849.492126,870.334473,889.704956,"- -"
Cumulative Retirements,,62-AEO2018.43.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Retirements: Coal",62-AEO2018.44.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case,62-AEO2018.44.ref2018-d121317a,"GW","- -","- -",12.087502,16.885998,25.790602,33.884304,38.482502,47.375412,52.548904,55.899208,58.578224,60.328712,61.66021,61.66021,61.96521,62.197212,62.859215,63.372215,63.372215,63.372215,63.372215,63.372215,64.007217,64.007217,64.007217,64.015213,64.015213,64.015213,64.015213,64.015213,64.015213,64.015213,64.015213,64.015213,64.015213,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case with Clean Power Plan,62-AEO2018.44.ref_cpp-d121317a,"GW","- -","- -",12.087502,16.885998,25.881601,34.884796,43.013905,51.965416,56.645718,60.45591,63.457901,66.024422,67.701012,71.152702,76.324997,76.556999,76.814995,77.563995,77.895996,79.168999,79.168999,79.601494,80.241493,80.249496,80.249496,81.198898,81.198898,81.198898,81.198898,81.198898,81.788895,81.788895,81.788895,81.788895,82.58889,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",12.087502,16.885998,27.686298,41.7822,54.03051,69.014496,87.566406,104.838722,116.703316,129.426239,133.973831,139.788849,145.605042,146.748032,152.555435,157.142746,158.013733,159.902725,160.53273,164.557129,168.539001,171.458084,173.297104,175.784088,176.970093,179.232101,182.050308,184.045303,186.108917,188.028915,188.885147,191.498138,192.748154,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",12.087502,16.885998,27.669598,42.679905,56.288216,72.678101,94.896309,117.521416,139.234222,160.521347,167.741821,169.954819,174.237823,176.740799,183.153122,188.256546,190.376541,192.332077,192.715485,194.83548,197.057083,199.582687,199.582687,200.08963,200.733627,202.348495,203.053177,203.688171,205.773178,206.586777,206.586777,207.336777,207.336777,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",2.7994,5.1652,8.569699,14.043999,17.696999,23.257401,26.065304,29.546906,29.729904,30.514702,31.022705,31.841904,31.895905,33.425903,33.862606,34.744404,34.799404,34.996754,35.990406,37.425304,37.996105,38.231106,38.231106,38.231106,38.231106,38.231106,38.631306,40.522205,40.5452,41.8102,42.200802,42.200802,42.200802,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",2.7994,5.1652,8.5868,14.055,17.858696,23.403202,28.644604,30.994205,33.395103,33.815105,35.150105,36.100105,37.868107,41.295307,41.5756,41.993607,42.617599,42.617599,42.617599,44.2285,44.799301,44.799301,44.944305,44.9673,45.574303,45.574303,47.3395,47.3395,48.008499,48.408699,48.684601,49.978493,51.473495,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",2.7994,5.1652,8.650599,15.008301,19.340302,24.972103,33.033302,37.842499,43.510303,46.413483,47.422005,48.167004,50.890999,51.265999,52.0457,54.6087,58.598412,61.537109,62.113297,63.632294,64.103294,66.003792,68.207794,70.9328,73.169998,74.196899,75.074791,75.106239,78.486237,84.432205,89.550591,91.965294,93.194061,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",2.7994,5.1652,9.117599,14.835602,20.139198,24.699306,32.545204,42.448002,46.651505,53.182098,56.716694,57.347694,57.957691,59.916397,60.658394,66.374199,68.609207,72.340195,74.498039,75.864182,78.528381,79.815903,82.050697,85.03112,86.432266,87.480263,92.010803,93.74881,99.037224,101.717461,102.903267,104.452095,104.452095,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0.1629,0.1629,3.303,6.553601,8.566799,10.135599,11.788899,13.097798,13.135998,13.362998,13.424997,13.462046,13.462046,13.732446,14.775446,15.554846,15.554846,15.802647,15.896648,16.190647,16.210848,17.53285,17.53285,17.53285,18.034849,18.11685,18.663851,19.00185,19.469851,21.347349,21.636349,22.007149,22.46505,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0.1629,0.1629,3.166001,6.480001,8.708248,10.402349,12.746549,13.991683,14.114282,14.369884,14.369884,14.369884,14.577884,14.702283,15.909784,17.212786,17.965786,18.102587,18.766586,18.993587,19.671787,19.938787,20.398287,20.898285,21.400286,21.610287,23.781887,23.781887,24.23979,24.760788,26.020788,26.144888,26.516289,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0.1629,0.1629,3.2349,6.4368,9.653801,11.30615,12.850451,13.98965,15.278251,16.160751,16.394251,16.62925,16.893251,17.591251,19.034052,19.964054,20.374054,20.849054,21.676105,21.676105,21.880106,23.444607,25.212706,27.563005,30.563908,31.858807,32.091908,32.229309,32.661709,34.116711,37.245304,38.440411,39.330811,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0.1629,0.1629,2.8668,5.302801,7.202169,9.724402,11.377502,12.141302,13.643902,14.207402,14.870901,16.021904,16.161102,17.104404,18.471703,20.123804,23.230804,23.560804,23.757805,25.003305,25.975306,28.685404,29.575708,31.651508,33.396309,35.978607,39.479206,40.541206,41.09721,44.154205,45.884506,47.753208,50.943905,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0.4755,0.5965,1.802107,3.923908,6.181608,7.738408,8.423708,8.758409,9.401307,9.629808,9.784209,9.897909,10.850806,10.850806,11.289505,11.303104,11.752503,11.929004,11.945704,11.948403,12.255904,12.264705,12.374704,12.444703,12.486703,12.488703,12.892703,13.327704,13.351705,13.364305,13.364305,13.376305,13.641606,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0.4755,0.5965,1.993206,4.164907,6.638407,7.731305,8.118705,8.827405,9.870006,9.965905,10.001405,10.133506,10.627206,10.646006,10.713106,10.790505,10.918506,10.944005,10.993405,10.995905,11.190205,11.195205,11.197005,11.197005,11.579206,11.933805,11.933805,11.975406,12.024806,12.041206,12.151206,12.255205,12.676106,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0.4755,0.5965,2.500505,3.734615,5.292515,5.659015,6.604713,6.735415,7.530616,7.739415,7.941414,7.958515,8.026714,8.039114,8.422014,8.528614,8.651614,8.788614,9.159114,9.220114,9.231314,9.251014,9.251014,9.252814,9.312315,9.312315,9.336416,9.482215,9.527214,9.599214,9.604214,9.616814,9.616814,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0.4755,0.5965,2.524106,3.760115,6.015816,6.299715,6.644916,6.758415,7.543315,7.815314,7.850115,7.882215,7.985415,8.003815,8.304014,8.400214,8.497914,8.567015,9.011914,9.026615,9.030915,9.035915,9.035915,9.193415,9.246614,9.392514,9.420815,9.552413,9.744114,13.35736,13.525561,13.713462,14.025062,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",1.0736,3.62626,5.259709,6.28546,7.072859,9.232169,10.165558,13.286409,14.404409,14.622153,14.839823,15.249903,16.69051,17.722166,17.722166,18.262501,20.37056,20.756519,21.756939,22.076982,22.248444,22.248444,22.248444,22.248444,22.464157,22.679825,22.895277,23.681868,24.452902,24.799606,24.94566,24.94566,26.233351,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",1.0736,3.62626,5.259709,6.28546,7.072859,9.232169,10.782558,12.09641,13.21441,13.432154,13.649823,14.059902,15.500511,16.532166,16.532166,18.252501,20.033459,20.419418,20.566938,20.886982,21.058445,21.058445,21.058445,21.058445,21.274155,21.489822,21.705276,22.491867,23.262901,23.609608,23.755657,23.755657,25.04335,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",1.0736,3.62626,5.259709,6.28546,7.072859,7.674259,7.866649,9.1805,10.2985,10.516244,10.733913,11.143993,12.729673,13.906322,13.906322,14.492579,15.51592,15.951153,16.106457,16.443392,16.623901,16.623901,16.623901,16.623901,16.839615,17.255882,17.671915,18.458506,19.22954,19.583965,19.737724,19.737724,21.025417,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",1.0736,3.62626,5.259709,6.28546,7.072859,7.072859,7.265248,8.5791,9.6971,9.914844,10.132513,10.542593,12.188894,13.426109,13.426109,14.030038,15.088672,15.541508,15.696812,16.033747,16.214256,16.214256,16.214256,16.214256,16.429968,16.846237,17.26227,18.048859,18.819895,19.17432,19.328079,19.328079,20.615772,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0.0187,0.1225,0.1235,0.1235,0.1434,0.1499,0.1659,0.1684,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1724,0.1724,0.1724,0.1724,0.1724,0.1804,0.1804,0.1804,0.1804,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0.0187,0.1225,0.1235,0.1235,0.1434,0.1499,0.1659,0.1684,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1724,0.1724,0.1724,0.1724,0.1724,0.1804,0.1804,0.1804,0.1804,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0.0187,0.1225,0.1235,0.1235,0.1434,0.1499,0.1659,0.1684,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1724,0.1724,0.1724,0.1724,0.1724,0.1804,0.1804,0.1804,0.1804,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0.0187,0.1225,0.1235,0.1235,0.1434,0.1499,0.1659,0.1684,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1704,0.1724,0.1724,0.1724,0.1724,0.1724,0.1804,0.1804,0.1804,0.1804,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",16.617603,26.559361,44.849735,64.81588,78.145271,97.890007,109.160385,120.759239,125.422325,128.630859,130.904434,132.28447,135.036957,138.101013,140.681396,143.409531,146.021957,147.029587,149.134384,151.186035,152.890991,154.456772,154.566788,154.644791,155.406525,155.706192,157.272873,160.723358,162.009399,165.519226,166.344864,166.727661,168.738556,"- -"
