"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-7&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-7~ref_cpp-d121317a.5-62-AEO2018.3-7~co2fee15-d022318a.5-62-AEO2018.3-7~co2fee25-d022318a.5-62-AEO2018.3-7&map=&sourcekey=1"
"Fri Sep 28 2018 10:33:10 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Cumulative Retirements,,62-AEO2018.43.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Retirements: Coal",62-AEO2018.44.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case,62-AEO2018.44.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case with Clean Power Plan,62-AEO2018.44.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.7655,0.7655,0.7655,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.3798,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,0.7655,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0.055,0.055,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.1645,0.1645,0.1645,0.1645,0.1645,0.2115,0.2115,0.2115,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.0825,0.0825,0.0825,0.0825,0.0825,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,0.1645,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.2115,0.2115,0.2115,0.2115,0.2115,0.3459,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.1645,0.1645,0.2115,0.2115,0.2115,0.2115,0.3459,0.3459,0.3459,0.3459,0.3459,0.3459,0.3459,0.3459,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3224,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.125,0.125,0.1525,0.1525,0.1525,0.1525,0.1525,0.1525,0.1525,0.1525,0.5323,0.5323,0.5323,0.5323,0.5323,0.7729,0.7729,0.7729,0.7729,0.7729,0.8549,0.8549,0.8549,0.8549,0.8549,1.2876,1.2876,1.2994,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.5048,0.5323,0.5323,0.5323,0.5323,0.5323,0.6143,0.6143,0.6143,0.6143,0.6143,0.6143,0.8549,0.8549,0.8549,0.8549,0.8549,0.8549,0.8549,0.8549,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.3106,0.3106,0.3106,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,0.7729,1.1586,1.1586,1.1586,1.1586,1.1586,1.1586,1.2876,1.2876,1.2876,1.2876,1.2876,1.422,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0.0528,0.0528,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.5323,0.5323,0.5323,0.5323,0.5323,0.7729,0.7729,0.7729,0.7729,1.1586,1.2406,1.2406,1.2876,1.2876,1.2876,1.2876,1.422,1.422,1.422,1.422,1.422,1.422,1.422,1.422,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.000475,0.000427,0.000374,0.000323,0.000323,0.000324,0.000325,0.000325,0.000326,0.000326,0.000327,0.000327,0.000328,0.000329,0.00033,0.000332,0.000333,0.000334,0.000335,0.000336,0.000337,0.000337,0.000338,0.000339,0.00034,0.000341,0.000342,0.000343,0.000344,0.000345,0.000346,0.000347,0.000348,0.000349,0.00035,"-0.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.000475,0.000427,0.000374,0.000323,0.000323,0.000324,0.000325,0.000325,0.000326,0.000326,0.000327,0.000327,0.000328,0.000329,0.000331,0.000332,0.000333,0.000334,0.000335,0.000336,0.000337,0.000338,0.000339,0.00034,0.000341,0.000342,0.000343,0.000344,0.000346,0.000347,0.000348,0.000349,0.00035,0.000352,0.000353,"-0.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.000475,0.000427,0.000373,0.000323,0.000323,0.000324,0.000324,0.000325,0.000326,0.000326,0.000327,0.000328,0.000329,0.00033,0.000332,0.000333,0.000335,0.000336,0.000338,0.000339,0.00034,0.000341,0.000342,0.000344,0.000345,0.000347,0.000349,0.000351,0.000353,0.000356,0.000359,0.000362,0.000364,0.000367,0.000369,"-0.4%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.000475,0.000427,0.000373,0.000323,0.000323,0.000324,0.000324,0.000325,0.000326,0.000326,0.000327,0.000328,0.000329,0.000331,0.000332,0.000335,0.000337,0.000338,0.00034,0.000341,0.000343,0.000345,0.000347,0.000349,0.000352,0.000354,0.000357,0.00036,0.000364,0.000368,0.000372,0.000376,0.00038,0.000384,0.000389,"-0.3%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",0.002978,0.003231,0.003478,0.004692,0.006546,0.006892,0.007254,0.007645,0.00808,0.008565,0.009079,0.009641,0.010244,0.010875,0.011536,0.01222,0.012921,0.013643,0.014383,0.015143,0.015932,0.016748,0.017591,0.018466,0.019374,0.020312,0.021272,0.022268,0.023288,0.02433,0.025372,0.026427,0.027502,0.028581,0.029668,"7.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",0.003011,0.003266,0.003519,0.004743,0.006606,0.006972,0.007375,0.007818,0.008311,0.008856,0.00945,0.010094,0.010799,0.011545,0.012331,0.013149,0.013981,0.014838,0.015735,0.016663,0.017623,0.018611,0.019626,0.020666,0.021748,0.022853,0.023959,0.025093,0.026285,0.02752,0.028765,0.030008,0.031251,0.032497,0.033758,"7.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",0.003755,0.004037,0.004319,0.005581,0.007526,0.008007,0.008513,0.009044,0.009632,0.010257,0.010921,0.01163,0.012381,0.013174,0.014003,0.014866,0.015775,0.016719,0.017707,0.018744,0.019817,0.020936,0.022097,0.023315,0.024588,0.025913,0.027271,0.028678,0.030139,0.031659,0.033217,0.034803,0.036382,0.037944,0.039554,"7.2%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",0.003738,0.004035,0.004339,0.005629,0.007644,0.008212,0.008815,0.009454,0.010149,0.010887,0.011657,0.012469,0.013329,0.014245,0.015218,0.016241,0.017305,0.018429,0.019626,0.020877,0.022199,0.023578,0.025013,0.026511,0.028076,0.029677,0.031304,0.032985,0.034718,0.036514,0.038333,0.040182,0.042047,0.043938,0.045902,"7.6%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: End-Use Sectors: Capacity: Renewable Sources",62-AEO2018.61.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case,62-AEO2018.61.ref2018-d121317a,"GW",0.176132,0.215386,0.254626,0.291907,0.326164,0.357409,0.382711,0.404881,0.42878,0.454886,0.482981,0.51293,0.54487,0.579321,0.616254,0.654942,0.694847,0.736209,0.778712,0.822717,0.867867,0.914092,0.961915,1.011057,1.062095,1.1144,1.168031,1.223622,1.280426,1.338349,1.398166,1.459731,1.522926,1.588497,1.65541,"6.4%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.61.ref_cpp-d121317a,"GW",0.176132,0.215405,0.254657,0.291949,0.326284,0.357686,0.383159,0.405674,0.429953,0.456328,0.484724,0.515051,0.547712,0.583037,0.620895,0.660575,0.701497,0.743845,0.787425,0.832543,0.878795,0.92616,0.975135,1.025337,1.077269,1.13026,1.184876,1.241511,1.299661,1.359294,1.420449,1.482699,1.546511,1.612351,1.679621,"6.4%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $15 carbon allowance fee,62-AEO2018.61.co2fee15-d022318a,"GW",0.176132,0.21539,0.254648,0.291954,0.326556,0.358755,0.385012,0.408349,0.43335,0.460106,0.489033,0.520167,0.553602,0.589588,0.628049,0.668342,0.710023,0.753185,0.797658,0.843855,0.891032,0.939236,0.988878,1.039719,1.092865,1.147572,1.203622,1.261685,1.32117,1.381714,1.443891,1.507633,1.573299,1.641556,1.711454,"6.5%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $25 carbon allowance fee,62-AEO2018.61.co2fee25-d022318a,"GW",0.176132,0.215398,0.254659,0.291964,0.326868,0.35964,0.386505,0.41056,0.436248,0.463648,0.493454,0.525684,0.560224,0.597342,0.636961,0.678221,0.720713,0.764654,0.809841,0.856654,0.904483,0.953241,1.003659,1.055797,1.109879,1.165074,1.221032,1.278395,1.337004,1.397001,1.45943,1.523466,1.588515,1.656035,1.72534,"6.5%"
Other,"Electricity: End-Use Sectors: Capacity: Other",62-AEO2018.62.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other": Reference case,62-AEO2018.62.ref2018-d121317a,"GW",0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,0.000623,"0.0%"
