"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-4&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-4~ref_cpp-d121317a.5-62-AEO2018.3-4~co2fee15-d022318a.5-62-AEO2018.3-4~co2fee25-d022318a.5-62-AEO2018.3-4&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:45 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0.0921,0.0921,0.1165,0.447,0.7212,0.7212,0.7212,0.7212,0.7212,0.74,0.894,0.894,0.948,0.948,0.948,0.948,0.948,0.948,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.053,1.053,1.0579,1.0579,1.0579,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0.0921,0.0921,0.1165,0.447,0.6272,0.74,0.853,0.894,0.894,0.894,0.894,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.971,0.971,0.971,0.971,0.971,0.971,0.971,1.0909,1.0909,1.0909,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0.0921,0.0921,0.4044,0.781,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.971,0.971,0.971,0.971,0.971,0.971,1.1985,1.1985,1.1985,1.430499,1.430499,1.430499,1.430499,1.430499,1.430499,1.430499,1.430499,1.430499,1.435399,1.435399,1.524668,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0.0921,0.0921,0.4044,0.781,0.948,0.948,0.948,1.0605,1.0835,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.1985,1.297019,1.345575,1.345575,1.345575,1.345575,1.902202,1.902202,1.902202,1.920056,1.924956,2.616784,2.616784,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0.0303,0.0303,0.1207,0.1427,0.1427,0.1937,0.1937,0.1937,0.1937,0.2223,0.2223,0.2223,0.2223,0.2223,0.2223,0.2223,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0.0303,0.0303,0.1427,0.1427,0.1937,0.1937,0.1937,0.2223,0.2223,0.2223,0.2223,0.2223,0.2223,0.2223,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.5773,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0.1427,0.2223,0.2223,0.2223,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0.1427,0.2223,0.2223,0.2223,0.2223,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,0.3163,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0.1089,0.1339,0.1339,0.2994,0.341,0.5482,0.8799,1.0076,1.484299,1.484299,1.588699,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,1.591199,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0.1089,0.1339,0.1339,0.2994,0.3273,0.647999,0.800999,0.856599,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,1.329099,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0.1089,0.1339,0.4553,0.4576,0.4746,0.6139,0.7735,0.8288,1.2988,1.2988,1.2988,1.2988,1.2988,1.2988,1.2988,1.2988,1.2988,1.2988,1.2988,1.3,1.3031,1.3031,1.3031,1.3049,1.3049,1.3049,1.3089,1.3089,1.3089,1.3089,1.3089,1.3089,1.3089,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0.1089,0.1339,0.4654,0.4677,0.4791,0.6184,0.7739,0.8271,1.2971,1.2971,1.2971,1.3265,1.3265,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,1.3323,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,1.3729,1.3729,1.9899,1.9899,1.9899,1.9899,1.9899,2.094732,2.199471,2.199471,2.230031,2.291061,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,1.3729,1.9899,1.9899,1.9899,1.9899,1.9899,1.9899,2.094732,2.199471,2.199471,2.230031,2.291061,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,2.321501,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0.6014,0.6014,0.6014,0.6014,0.6014,0.6014,0.6014,0.846193,1.090768,1.090768,1.162128,1.304639,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,1.37572,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0.305414,0.610556,0.610556,0.699588,0.877391,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,0.966074,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0.0199,0.0199,0.0359,0.0384,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0.0199,0.0199,0.0359,0.0384,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0.0199,0.0199,0.0359,0.0384,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0.0199,0.0199,0.0359,0.0384,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,0.0404,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0.3559,0.5156,0.6413,1.2753,1.8046,4.0887,4.969,5.7923,6.950999,6.969799,7.2282,7.259299,7.418132,7.52287,7.52287,7.553431,7.61446,7.6449,7.820901,7.820901,7.820901,7.820901,7.820901,7.820901,7.820901,7.820901,7.820901,7.820901,7.843901,7.843901,7.848801,7.848801,7.848801,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0.3559,0.5156,0.6413,1.2753,1.6528,4.177798,5.796999,5.896099,7.050599,7.179199,7.301799,7.6455,7.850331,7.95507,7.95507,7.98563,8.14066,8.171101,8.171101,8.408101,8.408101,8.408101,8.408101,8.431102,8.431102,8.431102,8.431102,8.431102,8.431102,8.431102,8.551002,8.551002,8.812,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0.3559,0.5156,1.4904,2.8604,4.4266,5.8493,6.5649,8.3941,9.645201,9.645201,10.3065,10.3065,10.731994,10.976568,10.976568,11.616229,11.75874,11.829821,12.05732,12.72192,12.72502,12.957019,13.833018,14.345819,14.345819,14.345819,14.713319,15.187319,15.187319,15.887319,15.892219,16.40222,16.491488,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0.3559,0.5156,1.5005,3.3295,4.283401,5.1047,8.108002,10.053302,12.467801,13.603801,14.3098,14.3392,15.344615,15.655557,15.655557,15.74459,16.587391,16.676073,16.676073,16.676073,17.545673,17.644194,17.692749,18.199694,18.843693,18.843693,19.40032,19.40032,20.13032,20.961775,20.966675,21.658501,21.658501,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",1.002406,1.030536,0.988565,0.982903,0.986091,0.979536,0.968816,0.961972,0.957461,0.952529,0.94677,0.94206,0.936814,0.928485,0.924128,0.920246,0.915887,0.911143,0.907547,0.902988,0.898285,0.895066,0.887856,0.881293,0.875822,0.870503,0.86526,0.857962,0.850528,0.843698,0.836225,0.830148,0.8244,0.817442,0.809962,"-0.7%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",1.002406,1.030575,0.990142,0.983694,0.986874,0.979819,0.972762,0.961306,0.954558,0.952816,0.944267,0.937952,0.933817,0.925339,0.920228,0.915672,0.910183,0.905554,0.901076,0.896489,0.892166,0.888217,0.880623,0.874072,0.868784,0.862959,0.857318,0.850588,0.843565,0.836443,0.829072,0.822584,0.816429,0.809735,0.802468,"-0.8%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",1.002406,1.030745,0.984442,0.979706,0.99278,0.97991,0.964313,0.958416,0.952109,0.946082,0.940573,0.935019,0.929639,0.923494,0.917548,0.91393,0.910332,0.905815,0.902378,0.898597,0.894113,0.890295,0.883673,0.878141,0.872693,0.868551,0.862576,0.856472,0.849727,0.843256,0.83723,0.830981,0.825084,0.818805,0.811927,"-0.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",1.002406,1.03077,0.982762,0.976606,0.99899,0.982035,0.96203,0.955471,0.950057,0.945102,0.938744,0.93316,0.927867,0.921641,0.917903,0.914141,0.909649,0.906193,0.902736,0.898701,0.895852,0.891515,0.885734,0.880208,0.875234,0.870316,0.865896,0.858956,0.852627,0.845536,0.838849,0.833315,0.827704,0.82075,0.814194,"-0.7%"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.059691,0.059689,0.059688,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,"-0.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.059691,0.059689,0.059688,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,"-0.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.059691,0.059689,0.059688,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.05969,0.059693,0.059696,0.059699,0.059702,0.059705,0.059708,0.059711,0.059714,0.059717,"0.0%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.059691,0.059689,0.059688,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.059687,0.05969,0.059693,0.059696,0.059699,0.059702,0.059706,0.059709,0.059712,0.059715,0.059718,0.059721,"0.0%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",0.396199,0.405065,0.410991,0.419128,0.426509,0.434239,0.442096,0.450144,0.458464,0.467011,0.475964,0.485309,0.495155,0.505369,0.516111,0.527593,0.539589,0.55213,0.565323,0.579209,0.593775,0.609231,0.625312,0.642158,0.659868,0.679158,0.700546,0.724278,0.750859,0.78107,0.812994,0.847136,0.883889,0.923216,0.96648,"2.7%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",0.39621,0.405191,0.411339,0.419792,0.427607,0.435871,0.444548,0.453584,0.462922,0.472787,0.483108,0.49415,0.506003,0.518571,0.532029,0.546463,0.56152,0.577205,0.593558,0.610633,0.628404,0.647233,0.666592,0.686755,0.707924,0.731147,0.756542,0.784374,0.815545,0.850751,0.88783,0.927321,0.96967,1.014983,1.064202,"3.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",0.433711,0.444081,0.451755,0.463145,0.477206,0.4925,0.508146,0.525311,0.543847,0.563452,0.584315,0.606768,0.631035,0.657274,0.685649,0.716788,0.750504,0.786666,0.825621,0.867777,0.912812,0.960781,1.011104,1.064257,1.120133,1.181107,1.247656,1.319989,1.399041,1.486004,1.578588,1.677424,1.782469,1.893324,2.01168,"4.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",0.432477,0.444826,0.455176,0.470864,0.492204,0.515904,0.53971,0.56511,0.591459,0.619605,0.649219,0.681246,0.715772,0.753127,0.793229,0.836367,0.882183,0.930983,0.982548,1.037062,1.094443,1.155035,1.218614,1.286012,1.357442,1.435193,1.519989,1.613272,1.715456,1.826691,1.943857,2.068441,2.20041,2.338785,2.486121,"5.4%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0.0092,0.01058,0.01196,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,"0.4%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0.0092,0.01058,0.01196,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,"0.4%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0.0092,0.01058,0.01196,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,"0.4%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0.0092,0.01058,0.01196,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,0.011878,"0.4%"
Renewable Sources,"Electricity: End-Use Sectors: Capacity: Renewable Sources",62-AEO2018.61.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case,62-AEO2018.61.ref2018-d121317a,"GW",0.723006,0.790704,0.861966,0.9778,1.061766,1.139181,1.191217,1.217861,1.2494,1.286427,1.330187,1.381414,1.441711,1.513667,1.597085,1.6881,1.784842,1.888247,1.99762,2.11395,2.236154,2.364075,2.499467,2.641646,2.792208,2.948009,3.10958,3.278396,3.452025,3.631679,3.81957,4.014352,4.215242,4.425205,4.641065,"5.5%"
