"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-3&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-3~ref_cpp-d121317a.5-62-AEO2018.3-3~co2fee15-d022318a.5-62-AEO2018.3-3~co2fee25-d022318a.5-62-AEO2018.3-3&map=&sourcekey=1"
"Fri Sep 28 2018 10:32:40 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $15 carbon allowance fee,62-AEO2018.41.co2fee15-d022318a,"GW","- -","- -",0.25,0.689234,0.939235,1.189234,1.439234,1.439234,1.439234,1.439234,1.678688,1.856334,1.878574,1.952315,1.960154,2.102783,2.254197,2.449947,2.479034,2.499291,2.776856,2.794672,2.822572,2.840719,2.88464,2.941813,3.040652,3.051072,4.596336,4.843763,5.177785,5.925924,7.326853,7.809205,7.865365,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Total Additions": $25 carbon allowance fee,62-AEO2018.41.co2fee25-d022318a,"GW","- -","- -",0.25,0.683916,0.933916,1.183916,1.183916,1.183916,1.183916,1.192772,1.412879,1.973335,1.976949,2.261348,2.295476,2.49682,3.002762,3.002762,3.002762,3.512176,3.768221,3.799938,3.817541,4.530491,4.638132,4.638132,4.736374,6.558954,6.558954,7.333035,7.590182,7.71129,7.72669,7.870152,8.026059,"- -"
Cumulative Retirements,,62-AEO2018.43.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: Electric Power Sector: Cumulative Retirements: Coal",62-AEO2018.44.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case,62-AEO2018.44.ref2018-d121317a,"GW","- -","- -",0,0.2944,0.2944,0.2944,0.3255,0.3665,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,0.4439,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": Reference case with Clean Power Plan,62-AEO2018.44.ref_cpp-d121317a,"GW","- -","- -",0,0.2944,0.2944,0.2944,0.3255,0.3665,0.5771,0.5771,0.5771,0.5771,0.5771,0.5771,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",0,0.2944,0.2944,0.2944,0.306,0.3665,0.4439,0.5771,0.5771,0.9814,0.9814,0.9814,0.9814,0.9814,0.9814,1.3154,1.3154,1.3154,1.3154,1.3154,1.3154,1.3154,1.3154,1.3154,1.3154,1.3154,2.4531,2.4531,2.986701,2.986701,2.986701,2.986701,2.986701,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",0,0.2944,0.2944,0.2944,0.306,0.3665,0.4439,0.5771,0.5771,1.3154,1.3154,1.3154,1.3154,1.3154,1.8818,1.8818,1.8818,2.4531,2.4531,2.4531,2.4531,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,2.986701,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0.0805,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0.0805,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,0.1821,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,0.1244,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0.0324,0.0744,0.1584,0.4127,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0.0324,0.0744,0.1584,0.4127,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0.0324,0.0744,0.1584,0.4127,0.5795,0.5795,0.5995,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,0.6169,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0.0324,0.0744,0.1584,0.4127,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.5795,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,0.6389,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0.0324,0.3688,0.4528,0.7071,0.905,1.1281,1.2055,1.2055,1.2055,1.2055,1.2055,1.2055,1.2055,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,1.3299,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0.0324,0.3688,0.4528,0.7071,0.905,1.1281,1.3387,1.3387,1.3387,1.3387,1.3387,1.3387,1.743,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,1.8674,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0.0324,0.3688,0.4528,0.7071,0.8855,1.0265,1.2255,1.3761,1.3761,1.7804,1.7804,1.7804,1.7804,1.9048,1.9048,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,2.2388,3.3765,3.3765,3.910101,3.910101,3.910101,3.910101,3.910101,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0.0324,0.3688,0.4528,0.7071,0.8855,1.0265,1.2055,1.3387,1.3387,2.077,2.077,2.077,2.1364,2.2608,2.8272,2.8272,2.8272,3.3985,3.3985,3.3985,3.3985,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,3.932101,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0.082275,0.082999,0.081985,0.081839,0.081742,0.081665,0.081561,0.081412,0.081237,0.081038,0.080877,0.080763,0.080652,0.080567,0.080498,0.080454,0.080361,0.080216,0.080049,0.079852,0.079666,0.079445,0.079216,0.079003,0.078768,0.078522,0.078273,0.078,0.077698,0.077379,0.077041,0.076713,0.076363,0.076002,0.075634,"-0.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0.082275,0.082999,0.082015,0.081861,0.081745,0.081671,0.081555,0.081393,0.081207,0.081012,0.080861,0.080743,0.080635,0.080575,0.080544,0.08053,0.080467,0.080335,0.080161,0.079957,0.079762,0.079534,0.079295,0.079067,0.078821,0.078559,0.078294,0.078008,0.077695,0.077361,0.077007,0.076667,0.076305,0.075935,0.075561,"-0.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",0.082275,0.082999,0.081963,0.081836,0.081718,0.081597,0.081501,0.081382,0.081231,0.081035,0.080885,0.080802,0.080756,0.080775,0.080825,0.080898,0.080898,0.080815,0.080686,0.08051,0.080329,0.080106,0.079873,0.079658,0.079417,0.079176,0.078934,0.078666,0.078376,0.078073,0.077748,0.077436,0.077094,0.076737,0.076363,"-0.3%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",0.082275,0.082999,0.081982,0.081859,0.081732,0.081586,0.081487,0.081379,0.081237,0.081057,0.080896,0.080827,0.080819,0.080886,0.081006,0.081135,0.081179,0.081124,0.081008,0.080834,0.080657,0.080423,0.080181,0.07996,0.07971,0.079454,0.079197,0.078919,0.07862,0.078304,0.077966,0.077643,0.077295,0.076927,0.07654,"-0.2%"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.00105,0.001022,0.000994,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,"-0.2%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.00105,0.001022,0.000994,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,"-0.2%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.00105,0.001022,0.000994,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000968,0.000968,0.000968,0.000968,0.000968,0.000968,0.000968,0.000969,0.000969,0.00097,0.00097,0.000971,0.000972,0.000972,0.000973,"-0.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.00105,0.001022,0.000994,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000967,0.000968,0.000968,0.000968,0.000968,0.000969,0.000969,0.00097,0.000971,0.000971,0.000972,0.000973,0.000974,0.000975,0.000976,0.000978,0.00098,0.000981,0.000983,0.000984,0.000986,"-0.1%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",0.061861,0.072831,0.074609,0.084537,0.08753,0.090804,0.094152,0.097595,0.101219,0.104988,0.108982,0.113233,0.117794,0.122555,0.127562,0.13288,0.13831,0.143839,0.149554,0.155425,0.161469,0.167718,0.174122,0.180842,0.187891,0.19519,0.202831,0.210838,0.219286,0.228347,0.237586,0.247115,0.256979,0.267135,0.277703,"4.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",0.061865,0.072854,0.074682,0.084648,0.087711,0.091083,0.094708,0.098475,0.102437,0.106744,0.111372,0.116352,0.121829,0.127695,0.134092,0.140939,0.147858,0.154876,0.162088,0.169533,0.177172,0.185061,0.193048,0.201332,0.209882,0.218764,0.227995,0.237594,0.24772,0.258629,0.269719,0.281109,0.2928,0.304762,0.317161,"4.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",0.066084,0.077316,0.079344,0.089736,0.094038,0.09921,0.104665,0.110478,0.116635,0.123081,0.130001,0.13744,0.145489,0.154126,0.163293,0.173093,0.183431,0.194237,0.205592,0.217423,0.229739,0.242575,0.255944,0.270021,0.284793,0.300496,0.317127,0.334761,0.353564,0.373844,0.395021,0.417039,0.439932,0.463639,0.488534,"5.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",0.065704,0.0772,0.079587,0.090513,0.096002,0.102879,0.110137,0.117874,0.126006,0.134638,0.143721,0.153383,0.163699,0.174691,0.186514,0.199126,0.212488,0.226408,0.240892,0.256047,0.271911,0.288466,0.305837,0.324144,0.34348,0.36407,0.38601,0.409259,0.434061,0.460473,0.487715,0.515998,0.545297,0.575418,0.606889,"6.4%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
