"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-17&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-17~ref_cpp-d121317a.5-62-AEO2018.3-17~co2fee15-d022318a.5-62-AEO2018.3-17~co2fee25-d022318a.5-62-AEO2018.3-17&map=&sourcekey=1"
"Fri Sep 28 2018 10:40:22 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $15 carbon allowance fee,62-AEO2018.44.co2fee15-d022318a,"GW","- -","- -",0,0.7824,0.8795,1.1195,1.2235,1.2235,1.2235,1.2235,1.2235,1.6473,2.5533,2.5533,2.5533,2.5533,2.5533,3.2813,3.2813,3.2813,3.2813,3.2813,3.2813,4.7284,5.0984,5.6624,5.6624,5.6624,5.6624,5.6624,5.6624,5.6624,5.6624,5.6624,5.6624,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Coal": $25 carbon allowance fee,62-AEO2018.44.co2fee25-d022318a,"GW","- -","- -",0,0.7824,0.8795,1.1195,1.2235,1.2235,1.4215,2.1495,2.2145,2.2145,2.9225,2.9225,2.9225,2.9225,5.0984,5.0984,5.0984,5.0984,5.0984,5.0984,5.0984,5.0984,5.0984,5.0984,5.0984,5.642276,6.346963,6.346963,6.346963,6.346963,6.346963,6.346963,6.346963,"- -"
Oil and Natural Gas Steam,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam",62-AEO2018.45.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case,62-AEO2018.45.ref2018-d121317a,"GW","- -","- -",0,0,0.4127,0.6977,1.0355,1.0355,1.0355,1.5585,1.5585,1.5585,1.5585,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": Reference case with Clean Power Plan,62-AEO2018.45.ref_cpp-d121317a,"GW","- -","- -",0,0,0.2758,0.6457,1.0355,1.0355,1.5585,1.5585,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $15 carbon allowance fee,62-AEO2018.45.co2fee15-d022318a,"GW","- -","- -",0,0,0.4127,0.5054,1.0777,1.0777,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Oil and Natural Gas Steam": $25 carbon allowance fee,62-AEO2018.45.co2fee25-d022318a,"GW","- -","- -",0,0,0.4127,0.4127,0.9299,0.9299,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,1.6007,2.1647,2.1647,2.1647,2.49585,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,2.827,"- -"
Combined Cycle,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle",62-AEO2018.46.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case,62-AEO2018.46.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": Reference case with Clean Power Plan,62-AEO2018.46.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1241,0.2345,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $15 carbon allowance fee,62-AEO2018.46.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.2345,0.2345,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combined Cycle": $25 carbon allowance fee,62-AEO2018.46.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.1104,0.2345,0.2345,"- -"
Combustion Turbine/Diesel,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel",62-AEO2018.47.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case,62-AEO2018.47.ref2018-d121317a,"GW","- -","- -",0,0,0.0209,0.2727,0.3138,0.3494,0.4378,0.4378,0.4378,0.5198,0.5198,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204,0.5226,0.5226,0.5226,0.5226,0.5226,0.5226,0.5226,0.5426,0.5426,0.5426,0.5426,0.5546,0.5546,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": Reference case with Clean Power Plan,62-AEO2018.47.ref_cpp-d121317a,"GW","- -","- -",0,0,0.2077,0.3016,0.3198,0.3494,0.4378,0.4406,0.4406,0.5289,0.5289,0.5357,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5417,0.5486,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $15 carbon allowance fee,62-AEO2018.47.co2fee15-d022318a,"GW","- -","- -",0,0,0.0209,0.2736,0.3125,0.3125,0.4045,0.4051,0.4073,0.4893,0.4893,0.5024,0.5084,0.5204,0.5204,0.5204,0.5273,0.5273,0.5273,0.5273,0.5273,0.5273,0.5273,0.5273,0.5273,0.5273,0.5284,0.5379,0.5379,0.5379,0.5379,0.5379,0.5379,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Combustion Turbine/Diesel": $25 carbon allowance fee,62-AEO2018.47.co2fee25-d022318a,"GW","- -","- -",0,0,0.0209,0.2727,0.3076,0.3638,0.4727,0.4756,0.4756,0.5576,0.5804,0.5804,0.5804,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,0.5924,"- -"
Nuclear Power,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear",62-AEO2018.48.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case,62-AEO2018.48.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": Reference case with Clean Power Plan,62-AEO2018.48.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $15 carbon allowance fee,62-AEO2018.48.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Nuclear": $25 carbon allowance fee,62-AEO2018.48.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Pumped Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage",62-AEO2018.49.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case,62-AEO2018.49.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": Reference case with Clean Power Plan,62-AEO2018.49.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $15 carbon allowance fee,62-AEO2018.49.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Pumped Storage": $25 carbon allowance fee,62-AEO2018.49.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Diurnal Storage,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage",62-AEO2018.50.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case,62-AEO2018.50.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": Reference case with Clean Power Plan,62-AEO2018.50.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $15 carbon allowance fee,62-AEO2018.50.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Diurnal Storage": $25 carbon allowance fee,62-AEO2018.50.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Fuel Cells,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells",62-AEO2018.51.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case,62-AEO2018.51.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": Reference case with Clean Power Plan,62-AEO2018.51.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $15 carbon allowance fee,62-AEO2018.51.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Fuel Cells": $25 carbon allowance fee,62-AEO2018.51.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources",62-AEO2018.52.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case,62-AEO2018.52.ref2018-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.52.ref_cpp-d121317a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $15 carbon allowance fee,62-AEO2018.52.co2fee15-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Renewable Sources": $25 carbon allowance fee,62-AEO2018.52.co2fee25-d022318a,"GW","- -","- -",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: Electric Power Sector: Cumulative Retirements: Total",62-AEO2018.53.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case,62-AEO2018.53.ref2018-d121317a,"GW","- -","- -",0,0.7824,1.3131,1.8499,2.4688,2.5044,2.5928,3.1158,3.1158,3.1978,3.1978,3.2406,3.2406,3.2406,3.2406,3.2406,3.2406,3.2406,3.2406,3.2406,3.2428,3.2428,3.2428,3.2428,3.2428,3.2428,3.2428,3.2628,3.2628,3.2628,3.2628,3.2748,3.2748,"- -"
Reference case with Clean Power Plan,"Electricity: Electric Power Sector: Cumulative Retirements: Total": Reference case with Clean Power Plan,62-AEO2018.53.ref_cpp-d121317a,"GW","- -","- -",0,0.7824,1.363,1.8268,2.4748,2.5044,3.1158,3.1836,3.2258,3.4181,3.4181,3.4249,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.4309,3.555,3.6723,"- -"
$15 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $15 carbon allowance fee,62-AEO2018.53.co2fee15-d022318a,"GW","- -","- -",0,0.7824,1.3131,1.8985,2.6137,2.6137,3.2287,3.2293,3.2315,3.7373,4.6433,4.6564,4.6624,4.6744,4.6744,5.4024,5.409299,5.409299,5.409299,5.409299,5.409299,6.966799,7.3368,7.9008,7.9008,7.9008,7.9019,7.9114,7.9114,7.9114,7.9114,8.0355,8.0355,"- -"
$25 carbon allowance fee,"Electricity: Electric Power Sector: Cumulative Retirements: Total": $25 carbon allowance fee,62-AEO2018.53.co2fee25-d022318a,"GW","- -","- -",0,0.7824,1.3131,1.8049,2.461,2.5172,3.4949,4.2258,4.2908,4.3728,5.1036,5.1036,5.1036,5.1156,7.2915,7.8555,7.8555,7.8555,8.186651,8.517801,8.517801,8.517801,8.517801,8.517801,8.628201,9.172077,9.876764,9.876764,9.876764,9.876764,9.876764,10.000864,10.000864,"- -"
End-Use Sectors,,62-AEO2018.56.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coal,"Electricity: End-Use Sectors: Capacity: Coal",62-AEO2018.57.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Coal": Reference case,62-AEO2018.57.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Coal": Reference case with Clean Power Plan,62-AEO2018.57.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $15 carbon allowance fee,62-AEO2018.57.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Coal": $25 carbon allowance fee,62-AEO2018.57.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Petroleum,"Electricity: End-Use Sectors: Capacity: Petroleum",62-AEO2018.58.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",0.031166,0.031646,0.032093,0.032537,0.033076,0.033637,0.034207,0.03479,0.035392,0.036009,0.036655,0.037327,0.038033,0.038764,0.039534,0.040357,0.04122,0.042126,0.043081,0.044089,0.045149,0.046278,0.047455,0.048687,0.049984,0.051404,0.052989,0.054758,0.056752,0.05903,0.061444,0.064035,0.066832,0.069835,0.073152,"2.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",0.031167,0.031656,0.03212,0.032589,0.033162,0.033765,0.034396,0.035053,0.035731,0.036444,0.037188,0.037983,0.038833,0.039733,0.040694,0.041726,0.042807,0.043937,0.045118,0.046352,0.04764,0.049009,0.050419,0.051889,0.053435,0.055143,0.057021,0.059092,0.061424,0.064071,0.066868,0.069856,0.073072,0.076526,0.08029,"2.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",0.034154,0.034752,0.035336,0.036037,0.037096,0.038235,0.039398,0.040677,0.042061,0.043527,0.045085,0.046762,0.048574,0.050535,0.05266,0.054998,0.057535,0.060263,0.063207,0.066404,0.069827,0.073479,0.077313,0.081363,0.085622,0.090278,0.095371,0.100917,0.106989,0.113678,0.120809,0.128434,0.13655,0.145125,0.15429,"4.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",0.034061,0.034815,0.035612,0.036654,0.038284,0.040076,0.041869,0.043781,0.045763,0.047881,0.050109,0.052523,0.055127,0.057949,0.060977,0.064237,0.0677,0.071396,0.075307,0.079445,0.083802,0.088407,0.09324,0.098365,0.103799,0.109723,0.116196,0.123337,0.131175,0.13972,0.148733,0.158333,0.168517,0.179209,0.190607,"5.3%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Renewable Sources,"Electricity: End-Use Sectors: Capacity: Renewable Sources",62-AEO2018.61.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case,62-AEO2018.61.ref2018-d121317a,"GW",0.055755,0.081455,0.112667,0.147138,0.181925,0.213881,0.235279,0.245698,0.258014,0.272467,0.28946,0.309436,0.333169,0.361616,0.394657,0.430628,0.468825,0.509552,0.552512,0.598176,0.646046,0.696161,0.749077,0.804392,0.862824,0.923294,0.986003,1.051593,1.119131,1.189027,1.262219,1.338095,1.416431,1.498381,1.582697,"9.4%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.61.ref_cpp-d121317a,"GW",0.055755,0.08147,0.112692,0.14716,0.182001,0.214055,0.235617,0.246298,0.258883,0.273644,0.291177,0.312034,0.336991,0.366644,0.400716,0.437848,0.477529,0.520043,0.565021,0.612859,0.66295,0.715371,0.770555,0.828132,0.888737,0.95124,1.016229,1.084073,1.154071,1.226693,1.30214,1.379728,1.45985,1.543258,1.629021,"9.5%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $15 carbon allowance fee,62-AEO2018.61.co2fee15-d022318a,"GW",0.055755,0.081458,0.112685,0.147191,0.182361,0.215247,0.237634,0.249328,0.262813,0.278861,0.298852,0.323283,0.351792,0.384461,0.422463,0.464413,0.50968,0.558242,0.610014,0.665464,0.723354,0.783324,0.845785,0.910294,0.978053,1.048215,1.12075,1.196164,1.273733,1.353187,1.435557,1.520543,1.608492,1.700253,1.794533,"9.8%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $25 carbon allowance fee,62-AEO2018.61.co2fee25-d022318a,"GW",0.055755,0.081465,0.112693,0.147199,0.1827,0.216376,0.239523,0.251927,0.266218,0.283312,0.304763,0.33096,0.36103,0.396195,0.438057,0.483784,0.532389,0.584185,0.638447,0.69541,0.75411,0.814582,0.877571,0.943118,1.011639,1.081833,1.153566,1.22781,1.30412,1.382756,1.465086,1.550338,1.637906,1.729252,1.82319,"9.9%"
Other,"Electricity: End-Use Sectors: Capacity: Other",62-AEO2018.62.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other": Reference case,62-AEO2018.62.ref2018-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other": Reference case with Clean Power Plan,62-AEO2018.62.ref_cpp-d121317a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other": $15 carbon allowance fee,62-AEO2018.62.co2fee15-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other": $25 carbon allowance fee,62-AEO2018.62.co2fee25-d022318a,"GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- -"
Total,"Electricity: End-Use Sectors: Capacity: Total",62-AEO2018.63.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Total": Reference case,62-AEO2018.63.ref2018-d121317a,"GW",0.08692,0.113101,0.14476,0.179675,0.215001,0.247518,0.269486,0.280489,0.293406,0.308477,0.326115,0.346763,0.371201,0.40038,0.43419,0.470985,0.510045,0.551677,0.595592,0.642265,0.691196,0.742439,0.796532,0.853079,0.912808,0.974698,1.038992,1.106351,1.175883,1.248057,1.323664,1.402129,1.483263,1.568216,1.655849,"8.5%"
